index_hex,snes_addr,old_label,new_label,category,word_count,byte_count,text_preview
2E9,B9B016,DATA16_B9B016,Text_2E9_Dialog_BingoCorrectNextOne,Dialog,46,92,"Bingo, You are correct. Next is this one,"
2EA,B9B072,DATA16_B9B072,Text_2EA_Animal_WinnerYearsEggFestivalMr,Animal,65,130,"The winner of this year's Egg Festival is Mr. <CTRL_FFFD>ey,"
2EB,B9B0F4,DATA16_B9B0F4,Text_2EB_Sign_YearsPrizeFodderOneWhole,Sign,87,174,"This year's prize is the fodder for one whole month, I'll deliver it to your ranch."
2EC,B9B1A2,DATA16_B9B1A2,Text_2EC_Dialog_CongratulationsDeliverPrizeHome,Dialog,62,124,"Congratulations, I'll deliver the prize to your home."
2ED,B9B21E,DATA16_B9B21E,Text_2ED_Romance_NowEverybodyLetsBestYear,Romance,48,96,"Now:everybody:let's do our best this year too,"
2EE,B9B27E,DATA16_B9B27E,Text_2EE_Dialog_HumiliatingYoungMen,Dialog,39,78,How humiliating you are: young men.
2EF,B9B2CC,DATA16_B9B2CC,Text_2EF_Dialog_PhewLikeUsually,Dialog,47,94,Phew: I just couldn't do it like I usually do.
2F0,B9B32A,DATA16_B9B32A,Text_2F0_Dialog_HicHaveCome,Dialog,34,68,Hic...shouldn't have come here.
2F1,B9B36E,DATA16_B9B36E,Text_2F1_Dialog_PuffPuff,Dialog,11,22,Puff-puff.
2F2,B9B384,DATA16_B9B384,Text_2F2_Dialog_PuffPuffSpeakMe,Dialog,44,88,Puff-puff...don't...speak...to me...please?
2F3,B9B3DC,DATA16_B9B3DC,Text_2F3_Town_SeedFlowerWhoSaid,Town,51,102,Hey:it's not a seed of a flower. Who said that?
2F4,B9B442,DATA16_B9B442,Text_2F4_Dialog_PhewGoodHealthyBodyExercise,Dialog,67,134,Phew:it's good for healthy body to do exercise sometimes.
2F5,B9B4C8,DATA16_B9B4C8,Text_2F5_Festival_NewYearsFestivalLetsGo,Festival,54,108,"New Year's Festival, Let's go see the first sunrise,"
2F6,B9B534,DATA16_B9B534,Text_2F6_Manual_SeedGrassThisgrassGrowsWithout,Manual,157,314,That's a seed of grass. Thisgrass grows without watering. It's <$00B7><CTRL_B2><CTRL_B2>G. Want it? Buy Not buy Money <CTRL_FFFC>hv<CTRL_B2>G<CHOICE_OR_WAIT>c
2F7,B9B66E,DATA16_B9B66E,Text_2F7_Dialog_ThankDeliverShed,Dialog,42,84,Thank you. I'll deliver it to your shed.
2F8,B9B6C2,DATA16_B9B6C2,Text_2F8_Dialog_ThankVeryMuch,Dialog,21,42,Thank you very much.
2F9,B9B6EC,DATA16_B9B6EC,Text_2F9_Dialog_AhHaveEnoughMoney,Dialog,42,84,Ah:you don't have enough money for it.
2FA,B9B740,DATA16_B9B740,Text_2FA_Dialog_ThankComeVisitMeAgain,Dialog,35,70,Thank you. Come visit me again.
2FB,B9B786,DATA16_B9B786,Text_2FB_Manual_BuyingCowThenGiveBell,Manual,207,414,Will you be buying a cow? Then I'll give you this bell. Cows gather when they hear the sound of this bell. But don't ring it so often. It makes you tired. Well: I'll deliver it with the cow.
2FC,B9B924,DATA16_B9B924,Text_2FC_Shop_SpecialPaintHouseOnlyG,Shop,154,308,It's the special paint for the house only. It's <CTRL_B3><$00B7><CTRL_B2><CTRL_B2>G but do you want to buy it? Yes No Money <CTRL_FFFC>hw<CTRL_B2>G<CHOICE_OR_WAIT>c
2FD,B9BA58,DATA16_B9BA58,Text_2FD_Dialog_ThankDeliverShed,Dialog,42,84,Thank you. I'll deliver it to your shed.
2FE,B9BAAC,DATA16_B9BAAC,Text_2FE_Dialog_GoodStuffThough,Dialog,24,48,It's good stuff though.
2FF,B9BADC,DATA16_B9BADC,Text_2FF_Dialog_HaveEnoughMoney,Dialog,42,84,Oh:you don't have enough money for it.
300,B9BB30,DATA16_B9BB30,Text_300_Animal_HorseHasBecomeBigMade,Animal,184,368,Oh:your horse has become big. I made saddle bags for your horse. Just put the shipping items in the saddle bags. It'll bevery convenient since your horse will carry them for you.
301,B9BCA0,DATA16_B9BCA0,Text_301_Animal_MedicineCowsSickHealsOnly,Animal,250,500,That's medicine for the cows. Are they sick? It heals only by using it for the cows. the price is...mmm...<CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. You usually have to take good care of them. Buy Not buy Money <CTRL_FFFC>hx
302,B9BE94,DATA16_B9BE94,Text_302_Dialog_DeliverShed,Dialog,34,68,I'll deliver it to your shed.
303,B9BED8,DATA16_B9BED8,Text_303_Dialog_Aha,Dialog,5,10,"Aha,"
304,B9BEE2,DATA16_B9BEE2,Text_304_Diary_HaveEnoughMoneyComeBack,Diary,85,170,What? You don't have enough money. Come back again when you have saved enough money.
305,B9BF8C,DATA16_B9BF8C,Text_305_Animal_WantTodayBuyCowSell,Animal,101,202,Hi: what do you want today? Buy a cow Sell a cow Buy a chicken Sell a chicken<CHOICE_OR_WAIT>e
306,B9C056,DATA16_B9C056,Text_306_Animal_NeedHaveMoreGrassRaise,Animal,48,96,You need to have more grass to raise livestock.
307,B9C0B6,DATA16_B9C0B6,Text_307_Animal_CowCostsGBuyingOne,Animal,118,236,A cow costs <$00B7><CTRL_B2><CTRL_B2><CTRL_B2>G so will you be buying one? Buy Not buy Money <CTRL_FFFC>hy<CTRL_B2>G<CHOICE_OR_WAIT>c
308,B9C1A2,DATA16_B9C1A2,Text_308_Dialog_DeliverPen,Dialog,29,58,I'll deliver it to your pen.
309,B9C1DC,DATA16_B9C1DC,Text_309_Animal_IfWantSellCowsAgain,Animal,61,122,"If you want to sell cows again:please contact me. Bye,"
30A,B9C256,DATA16_B9C256,Text_30A_Animal_ChickenCostsGButWant,Animal,116,232,A chicken costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G but do you want one? Buy Not buy Money <CTRL_FFFC>hz<CTRL_B2>G<CHOICE_OR_WAIT>c
30B,B9C33E,DATA16_B9C33E,Text_30B_Dialog_ComePickUpLaterLet,Dialog,86,172,OK:I'll come pick it up later so let it be at the entrance of your ranch today.
30C,B9C3EA,DATA16_B9C3EA,Text_30C_Animal_PutCowPenTakeGood,Animal,116,232,"Hey:I put the cow in the pen. Take good care. Alright:the first thing is to name it with affection. Bye,"
30D,B9C4D2,DATA16_B9C4D2,Text_30D_Animal_EvenThinkSellingCowCondition,Animal,86,172,Hey you:don't even think of selling a cow in this condition. Consider it again.
30E,B9C57E,DATA16_B9C57E,Text_30E_Shipping_CostsEaGWanttoSell,Shipping,110,220,It costs <CTRL_FFFC>eA<CTRL_B2>G. Do you wantto sell it? Sell Not sell Money <CTRL_FFFC>hB<CTRL_B2>G<CHOICE_OR_WAIT>c
30F,B9C65A,DATA16_B9C65A,Text_30F_Dialog_TakeMe,Dialog,26,52,"OK, I'll take it with me."
310,B9C68E,DATA16_B9C68E,Text_310_Dialog_AcceptUntilItsgrownMore,Dialog,40,80,I can't accept it until it'sgrown more.
311,B9C6DE,DATA16_B9C6DE,Text_311_Dialog_OutsideTakeWithyouItllEat,Dialog,131,262,It's outside so take it withyou. It'll eat grass by himself so let it be outside. But once it's in the pen:feed it properly.
312,B9C7E4,DATA16_B9C7E4,Text_312_Manual_MilkerMilkUsingTowardCow,Manual,139,278,It's a milker. You can milk by using it toward a cow. It's <CTRL_B3><$00BA><CTRL_B2><CTRL_B2>G. Buy Not buy Money <CTRL_FFFC>hC<CTRL_B2>G<CHOICE_OR_WAIT>c
313,B9C8FA,DATA16_B9C8FA,Text_313_Dialog_SorryButAccept,Dialog,34,68,Sorry but we can't accept that.
314,B9C93E,DATA16_B9C93E,Text_314_Manual_BrushCowsBecomeHappyBrush,Manual,187,374,It's a brush for cows. They become happy when you brush them with affection. Once a day is enough. It's <$00BA><CTRL_B2><CTRL_B2>G. Buy Not buy Money <CTRL_FFFC>hD<CTRL_B2>G<CHOICE_OR_WAIT>c
315,B9CAB4,DATA16_B9CAB4,Text_315_Animal_FatherHeavenHelpPreciousCow,Animal,56,112,Our Father in Heaven:please help his precious cow rest.
316,B9CB24,DATA16_B9CB24,Text_316_Animal_IdiotTellTakeCareCows,Animal,140,280,...Are you an idiot? Didn't I tell you to take care of cows carefully? If they become sick next time:give them the medicine right away.
317,B9CC3C,DATA16_B9CC3C,Text_317_Dialog_GreatCalfWasBornName,Dialog,42,84,"Great, A calf was born, OK: I'll name it."
318,B9CC90,DATA16_B9CC90,Text_318_Dialog_CalfAlrightName,Dialog,42,84,"What? .....a calf, Alright: I'll name it."
319,B9CCE4,DATA16_B9CCE4,Text_319_Dialog_Name,Dialog,29,58,Its name is ..... you do it.
31A,B9CD1E,DATA16_B9CD1E,Text_31A_Shipping_AllShippingtodayCostsGIntotal,Shipping,95,190,Is that all you are shippingtoday? It costs <CTRL_FFFC>hE<CTRL_B2>G intotal. I'll put money in the box tomorrow.
31B,B9CDDC,DATA16_B9CDDC,Text_31B_Shipping_ShippingTodayBye,Shipping,36,72,Is there no shipping today? OK:bye.
31C,B9CE24,DATA16_B9CE24,Text_31C_Sign_BusinessHoursWeekdayPmWeekend,Sign,82,164,Business hours Weekday: <$00B9>:<CTRL_B2><CTRL_B2>am - <$00B7>:<CTRL_B2><CTRL_B2>pm Weekend <$0040> holiday: closed
31D,B9CEC8,DATA16_B9CEC8,Text_31D_Dialog_ThrowThingsSpring,Dialog,36,72,Don't throw things in the spring.
31E,B9CF10,DATA16_B9CF10,Text_31E_Manual_GoddessSpringExpectMeCome,Manual,190,380,"Hi, How do you do? I'm Goddess of Spring. Did you expect me to come out? By the way:I have a question. Is this gold axe the one you dropped.? Yes No<CHOICE_OR_WAIT>c"
31F,B9D08C,DATA16_B9D08C,Text_31F_Church_LyingYoursThisoneGodKnows,Church,73,146,You are lying. Yours is thisone. No:God knows everything. Bye.
320,B9D11E,DATA16_B9D11E,Text_320_Manual_FoundHonestPersonGivingThisgold,Manual,186,372,"Oh yes:I've found an honest person,, I'm giving you thisgold axe. ...No:you don't have to thank me. I'm so happy to meet someone honest like you. Bye now. Keep up with your work."
321,B9D292,DATA16_B9D292,Text_321_Manual_ExcuseMeButBorrowHammer,Manual,74,148,Excuse me but can I borrow your hammer? OK No<CHOICE_OR_WAIT>c
322,B9D326,DATA16_B9D326,Text_322_Animal_ThankPutMorePowerReturn,Animal,52,104,Thank you. I'll put it more power when I return it.
323,B9D38E,DATA16_B9D38E,Text_323_Dialog_AskAnyMore,Dialog,34,68,"What? I won't ask you any more,"
324,B9D3D2,DATA16_B9D3D2,Text_324_Animal_PlowFieldBeforeSpringBut,Animal,103,206,You can plow the field before spring. But I hear it's a little damaged when it comes to spring.
325,B9D4A0,DATA16_B9D4A0,Text_325_Dialog_HasRanchBecomeLively,Dialog,49,98,How do you do? Has your ranch become lively?
326,B9D502,DATA16_B9D502,Text_326_Dialog_GoOut,Dialog,26,52,You can go out from here.
327,B9D536,DATA16_B9D536,Text_327_Manual_RanchUseSickleTheshedHows,Manual,111,222,Hey:are you from the ranch? Do you use the sickle in theshed? How's it working? Very good Don't use it often<CHOICE_OR_WAIT>c
328,B9D614,DATA16_B9D614,Text_328_Dialog_WowMadeHappyMakeBetter,Dialog,76,152,"Wow, I made it.I'm so happy.I'll make it better. Look forward to it."
329,B9D6AC,DATA16_B9D6AC,Text_329_Dialog_UseMadeAllMyEnergy,Dialog,64,128,"Really? Don't you use it? I made it with all my energy,"
32A,B9D72C,DATA16_B9D72C,Text_32A_Dialog_ByeBye,Dialog,9,18,Bye-Bye.
32B,B9D73E,DATA16_B9D73E,Text_32B_Dialog_GiGiveMeSomethingEat,Dialog,33,66,Gi....give me something to eat.
32C,B9D780,DATA16_B9D780,Text_32C_Mountain_MushroomIfPossibleWantaMushroom,Mountain,44,88,Mushroom if possible. I wanta mushroom.....
32D,B9D7D8,DATA16_B9D7D8,Text_32D_Dialog_PhewAliveNowThankVery,Dialog,152,304,Phew:I'm alive now. Thank you very much. I didn't eat anything for <CTRL_B5> days. I need to give you something. Take a look in the shed tomorrow.
32E,B9D908,DATA16_B9D908,Text_32E_Mountain_PoisonousMushroomKillKnow,Mountain,55,110,"That's a poisonous mushroom,It will kill you:you know."
32F,B9D976,DATA16_B9D976,Text_32F_Mountain_MashMushroomWantNothingBut,Mountain,52,104,mash..mushroom... I want nothing but a mushroom.
330,B9D9DE,DATA16_B9D9DE,Text_330_Dialog_StopRabbitMineDoingLet,Dialog,107,214,"Stop that,, That rabbit is mine. What are you doing to it? Let it loose Just watching<CHOICE_OR_WAIT>c"
331,B9DAB4,DATA16_B9DAB4,Text_331_Shop_IfBuyGWantPay,Shop,125,250,If you buy it with <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G: you can do what you want. Pay Not pay Money <CTRL_FFFC>gF<CTRL_B2>G<CHOICE_OR_WAIT>c
332,B9DBAE,DATA16_B9DBAE,Text_332_Dialog_LiveLikeBye,Dialog,23,46,I live like this. Bye.
333,B9DBDC,DATA16_B9DBDC,Text_333_Romance_SeeKindWantMoneyBut,Romance,120,240,I see...you are kind. I don't want money. But Everybody lives differently. Please understand it. Bye.
334,B9DCCC,DATA16_B9DCCC,Text_334_Dialog_HandRabbitLiveLikeBye,Dialog,61,122,No:I can't hand this rabbit to you. I live like this. Bye.
335,B9DD46,DATA16_B9DD46,Text_335_Mountain_SpiritWaterImpGaveMy,Mountain,121,242,I'm the spirit here:Water imp. You gave my fish back. You are a good man. I give you this. You become fine.
336,B9DE38,DATA16_B9DE38,Text_336_Dialog_AhFirstHumanLongHad,Dialog,160,320,Ah:the first human in... well:how long had it been since the last human being came here? ...Hey you:are you working hard? Yes No<CHOICE_OR_WAIT>c
337,B9DF78,DATA16_B9DF78,Text_337_Diary_NowTakeSellExpensivePrice,Diary,96,192,Now:take this with you. You can sell it at an expensive price. Work hard from now on.
338,B9E038,DATA16_B9E038,Text_338_Dialog_GoHomeAsSoonAs,Dialog,29,58,Go home as soon as possible.
339,B9E072,DATA16_B9E072,Text_339_Romance_ThankLettingBloomOneHas,Romance,131,262,Thank you for letting it bloom. No one has ever planted it before. I'm so happy.... I want to give something good to you.
33A,B9E178,DATA16_B9E178,Text_33A_Church_BothFlowerAndiDisappearSoon,Church,96,192,.........Both the flower andI will disappear soon but...I will always pray for you to be happy.
33B,B9E238,DATA16_B9E238,Text_33B_Shop_MiraclePotionGoodLuckMedicine,Shop,232,464,That's the miracle potion. Good luck. The medicine to get him in good shape is included and it's <$00B6><CTRL_B2><CTRL_B2><CTRL_B2>G in total: a little expensive: huh? Buy Don't buy Money <CTRL_FFFC>hG<CTRL_B2>G<CHOICE_O
33C,B9E408,DATA16_B9E408,Text_33C_Manual_TomatoSeedEconomicalBecauseEven,Manual,200,400,It's a tomato seed. It's economical because even after the harvest: you can have tomatoes if youkeep watering. It's <CTRL_B5><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hH<CTRL_B2>G<CHOICE_OR_WAIT>c
33D,B9E598,DATA16_B9E598,Text_33D_Animal_PotatoSeedHarvestLeavesBecome,Animal,157,314,That's a potato seed. You can harvest it when the leaves become big. It's <CTRL_B4><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hI<CTRL_B2>G<CHOICE_OR_WAIT>c
33E,B9E6D2,DATA16_B9E6D2,Text_33E_Shipping_TurnipSeedTakeLongHarvest,Shipping,203,406,That's a turnip seed. It doesn't take you long to harvest so it's very convenient. The price is <CTRL_B4><CTRL_B2><CTRL_B2>G: convenient too: huh? Buy Don't buy Money <CTRL_FFFC>hJ<CTRL_B2>G<CHOICE_OR_WAIT>c
33F,B9E868,DATA16_B9E868,Text_33F_Manual_CornSeedTakestheLongestTime,Manual,236,472,That's a corn seed. It takesthe longest time to harvest but sells at a higher. Also you can have some corn if you keep watering them after the harvest. It's <CTRL_B5><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hK
340,B9EA40,DATA16_B9EA40,Text_340_Shipping_FlowerBloomsOneDayBut,Shipping,181,362,"That's a flower. It just blooms one day but it's goodfor a present. OK: it's <CTRL_B5><CTRL_B2><CTRL_B2>G: the discounted price, Buy Don't buy Money <CTRL_FFFC>hL<CTRL_B2>G<CHOICE_OR_WAIT>c"
341,B9EBAA,DATA16_B9EBAA,Text_341_Sign_FeedCowsFeedingsPerBag,Sign,198,396,That's feed for cows. <CTRL_B3><CTRL_B4> feedings per bag but you better feed them fodder as much as possible. It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hM<CTRL_B2>G<CHOICE_OR_WAIT>c
342,B9ED36,DATA16_B9ED36,Text_342_Sign_FeedChickensFeedingsPerBag,Sign,225,450,It's feed for chickens. <CTRL_B3><CTRL_B4> feedings per bag. Use it when you don't have enough fodder but generally you'd better feed them fodder. It costs <CTRL_B5><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hN<
343,B9EEF8,DATA16_B9EEF8,Text_343_Manual_SprinklerWaterVeryQuicklyCheap,Manual,209,418,"It's a sprinkler. You can water with it very quickly, It's really cheap. If you trade your watering can in: we can sell it for <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hO<CTRL_B2>G<CHOICE_OR_"
344,B9F09A,DATA16_B9F09A,Text_344_Manual_SuperSickleInventedIfTrade,Manual,169,338,That's a super sickle. I invented it. If you trade your sickle in: we can sell it for <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hP<CTRL_B2>G<CHOICE_OR_WAIT>c
345,B9F1EC,DATA16_B9F1EC,Text_345_Manual_SuperHoeVeryPowerfulIf,Manual,166,332,That's a super hoe. It's very powerful. If you trade your hoe in: we can sell it for <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hQ<CTRL_B2>G<CHOICE_OR_WAIT>c
346,B9F338,DATA16_B9F338,Text_346_Manual_SuperHammerKnockBigRock,Manual,200,400,That's a super hammer. It can knock a big rock down. Don't you want it? If you trade your hammer in:we can sell it for <CTRL_B4><CTRL_B2><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hR<CTRL_B2>G<CHOICE_OR_WAIT>c
347,B9F4C8,DATA16_B9F4C8,Text_347_Manual_SuperAxeChopLogOne,Manual,178,356,"That's a super axe. You can chop a log with one blow, If you trade your axe in: we can sell it for <CTRL_B4><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hS<CTRL_B2>G<CHOICE_OR_WAIT>c"
348,B9F62C,DATA16_B9F62C,Text_348_Shop_CakeGoodPresentRecoveryStamina,Shop,151,302,That's a cake:good for a present and recovery of stamina. It's only<$00B7><CTRL_B2><CTRL_B2>G. Buy Don't buy Money <CTRL_FFFC>hT<CTRL_B2>G<CHOICE_OR_WAIT>c
349,B9F75A,DATA16_B9F75A,Text_349_Dialog_ThankPerishableSoeatWhileStill,Dialog,56,112,Thank you.It's perishable soeat while it's still fresh.
34A,B9F7CA,DATA16_B9F7CA,Text_34A_Dialog_KnowGood,Dialog,44,88,"You don't know how good it is,"
34B,B9F822,DATA16_B9F822,Text_34B_Animal_PlaceHatchEggsPlaceEggs,Animal,52,104,"""Place to Hatch Eggs"" Please place eggs here."
34C,B9F88A,DATA16_B9F88A,Text_34C_Animal_ShippingBoxEggs,Animal,24,48,"""Shipping Box for Eggs"""
34D,B9F8BA,DATA16_B9F8BA,Text_34D_Animal_ShippingBoxMilk,Animal,24,48,"""Shipping Box for Milk"""
34E,B9F8EA,DATA16_B9F8EA,Text_34E_Animal_GetCowsGiveBirth,Animal,52,104,Get the cows in here when they give a birth.
34F,B9F952,DATA16_B9F952,Text_34F_Sign_TakeOutSpoutFodderCut,Sign,57,114,"""Take out spout of fodder"" Cut grass comes out of here."
350,B9F9C4,DATA16_B9F9C4,Text_350_Animal_MilkBuyingGdoAgreeMoney,Animal,113,226,Milk? I'm buying it for <CTRL_B4><CTRL_B2><CTRL_B2>GDo you agree? Yes No Money <CTRL_FFFC>hU<CTRL_B2>G<CHOICE_OR_WAIT>c
351,B9FAA6,DATA16_B9FAA6,Text_351_Animal_MilkBuyingGbutMoneyHv,Animal,113,226,Milk? I'm buying it for <CTRL_B5><CTRL_B2><CTRL_B2>Gbut is it OK? Yes No Money <CTRL_FFFC>hV<CTRL_B2>G<CHOICE_OR_WAIT>c
352,B9FB88,DATA16_B9FB88,Text_352_Animal_MilkBuyingGbutMoneyHw,Animal,113,226,Milk? I'm buying it for <$00B6><CTRL_B2><CTRL_B2>Gbut is it OK? Yes No Money <CTRL_FFFC>hW<CTRL_B2>G<CHOICE_OR_WAIT>c
353,B9FC6A,DATA16_B9FC6A,Text_353_Shop_CornBuyingGButMoney,Shop,122,244,Corn? Well...I'm buying it for <CTRL_B4><$00B6><CTRL_B2>G but is it OK? Yes No Money <CTRL_FFFC>hX<CTRL_B2>G<CHOICE_OR_WAIT>c
354,B9FD5E,DATA16_B9FD5E,Text_354_Shop_RipenedTomatoBuyingGBut,Shop,146,292,Yes:it's a well ripened tomato. I'm buying it for <CTRL_B4><CTRL_B2><CTRL_B2>G but is it OK? Yes No Money <CTRL_FFFC>hY<CTRL_B2>G<CHOICE_OR_WAIT>c
355,B9FE82,DATA16_B9FE82,Text_355_Shop_PotatoBuyingGButMoney,Shop,191,382,Potato? Well:I'm buying it for <CTRL_B3><$00B8><CTRL_B2>G but is it OK? Yes No Money <CTRL_FFFC>hZ<CTRL_B2>G<CHOICE_OR_WAIT>caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
356,BA8000,DATA16_BA8000,Text_356_Shop_TurnipGoodShapeBuyingG,Shop,137,274,Turnip? Good shape:isn't it? I'm buying it for <CTRL_B3><CTRL_B4><CTRL_B2>G but is it OK? Yes No Money <CTRL_FFFC>h'<CTRL_B2>G<CHOICE_OR_WAIT>c
357,BA8112,DATA16_BA8112,Text_357_Animal_FreshEggBuyingGBut,Animal,131,262,"Isn't it a fresh egg? I'm buying it for <CTRL_B3><CTRL_B2><CTRL_B2>G but is itOK? Yes No Money <CTRL_FFFC>h,<CTRL_B2>G<CHOICE_OR_WAIT>c"
358,BA8218,DATA16_BA8218,Text_358_Mountain_MushroomAboutGMoneyH,Mountain,107,214,Mushroom. How about <CTRL_B4><CTRL_B2><CTRL_B2>G for it? Yes No Money <CTRL_FFFC>h.<CTRL_B2>G<CHOICE_OR_WAIT>c
359,BA82EE,DATA16_BA82EE,Text_359_Animal_PoisonousMushroomMedicineCompoundedAbout,Animal,172,344,It's a poisonous mushroom. It can be a medicine when it's compounded well. How about <CTRL_B5><CTRL_B2><CTRL_B2>G for it? Yes No Money <CTRL_FFFC>h?<CTRL_B2>G<CHOICE_OR_WAIT>c
35A,BA8446,DATA16_BA8446,Text_35A_Dialog_GoodHerbAboutGMoney,Dialog,128,256,"Oh yes:it's a good herb. Well: how about <CTRL_B4><CTRL_B2><CTRL_B2>G for it? Yes No Money <CTRL_FFFC>h""<CTRL_B2>G<CHOICE_OR_WAIT>c"
35B,BA8546,DATA16_BA8546,Text_35B_Mountain_AhBerryWildGrapeSmells,Mountain,146,292,Ah: it's a berry of wild grape. Smells good. How about <CTRL_B4><CTRL_B2><CTRL_B2>G for it? Yes No Money <CTRL_FFFC>h!<CTRL_B2>G<CHOICE_OR_WAIT>c
35C,BA866A,DATA16_BA866A,Text_35C_Dialog_BoyTropicalFruitAboutG,Dialog,140,280,Oh boy: it's a tropical fruit:isn't it? How about <CTRL_B5><CTRL_B2><CTRL_B2>G for it? Yes No Money <CTRL_FFFC>h:<CTRL_B2>G<CHOICE_OR_WAIT>c
35D,BA8782,DATA16_BA8782,Text_35D_Shop_AhRareThingAberryFullmoon,Shop,168,336,"Ah:what a rare thing, It's aberry of Fullmoon Plant. I'm buying it for <$00B8><CTRL_B2><CTRL_B2>G but how about it? Yes No Money <CTRL_FFFC>h<$003B><CTRL_B2>G<CHOICE_OR_WAIT>c"
35E,BA88D2,DATA16_BA88D2,Text_35E_Shop_VeryFreshFishBuyingG,Shop,137,274,It's a very fresh fish. I'm buying it for <CTRL_B5><CTRL_B2><CTRL_B2>G but how about it? Yes No Money <CTRL_FFFC>h<$003C><CTRL_B2>G<CHOICE_OR_WAIT>c
35F,BA89E4,DATA16_BA89E4,Text_35F_Diary_Sleeping,Diary,10,20,Sleeping.
360,BA89F8,DATA16_BA89F8,Text_360_Animal_GoodLordGoldenEggNever,Animal,205,410,"Good Lord, This is a Golden Egg, I never expected to seeit with my own eyes... Alright:<$00B7><CTRL_B2><CTRL_B2><CTRL_B2>, No:<CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2><CTRL_B2>G for it, Will you please: please sell it to me? "
361,BA8B92,DATA16_BA8B92,Text_361_Festival_DarlingGoingFestival,Festival,42,84,Darling:aren't you going to the festival?
362,BA8BE6,DATA16_BA8BE6,Text_362_Festival_GoodFestivalLikeChange,Festival,64,128,It's good to be at a festival like this for a change.
363,BA8C66,DATA16_BA8C66,Text_363_Festival_KnowBusyButLetsGo,Festival,54,108,I know you are busy but let's go to the festival.
364,BA8CD2,DATA16_BA8CD2,Text_364_Dialog_TraditionHundredsYearsAgoSeem,Dialog,65,130,The tradition from hundreds years ago seem nice: I guess.
365,BA8D54,DATA16_BA8D54,Text_365_Romance_HaveHadTooMuchBeverage,Romance,73,146,Have you had too much beverage? .....I think I have had enough.
366,BA8DE6,DATA16_BA8DE6,Text_366_Mountain_MushroomEatEatC,Mountain,50,100,"Mushroom, Eat Don't eat<CHOICE_OR_WAIT>c"
367,BA8E4A,DATA16_BA8E4A,Text_367_Dialog_LooksLittleDangerousEatEat,Dialog,79,158,It looks a little dangerous. Eat Don't eat<CHOICE_OR_WAIT>c
368,BA8EE8,DATA16_BA8EE8,Text_368_Mountain_BerryWildGrapeEatEat,Mountain,75,150,"It's the berry of wild grape, Eat Don't eat<CHOICE_OR_WAIT>c"
369,BA8F7E,DATA16_BA8F7E,Text_369_Dialog_SomethingSmellsStrongEatEat,Dialog,75,150,....Something smells so strong Eat Don't eat<CHOICE_OR_WAIT>c
36A,BA9014,DATA16_BA9014,Text_36A_Dialog_SmellsSweetNiceEatEat,Dialog,66,132,It smells sweet and nice. Eat Don't eat<CHOICE_OR_WAIT>c
36B,BA9098,DATA16_BA9098,Text_36B_Dialog_CakeEatEatC,Dialog,45,90,Cake Eat Don't eat<CHOICE_OR_WAIT>c
36C,BA90F2,DATA16_BA90F2,Text_36C_Mountain_FishEatEatC,Mountain,46,92,"Fish, Eat Don't eat<CHOICE_OR_WAIT>c"
36D,BA914E,DATA16_BA914E,Text_36D_Mountain_GotBerryPowerTree,Mountain,34,68,"I've got a berry of Power Tree,"
36E,BA9192,DATA16_BA9192,Text_36E_Dialog_MainTapGasOff,Dialog,28,56,"The main tap of gas is off,"
36F,BA91CA,DATA16_BA91CA,Text_36F_Dialog_Burning,Dialog,14,28,It's burning.
370,BA91E6,DATA16_BA91E6,Text_370_Dialog_SniffSniffGoodSmell,Dialog,25,50,Sniff-sniff..good smell.
371,BA9218,DATA16_BA9218,Text_371_Dialog_FlierWanttoReadC,Dialog,73,146,The flier is in. Do you wantto read it? Yes No<CHOICE_OR_WAIT>c
372,BA92AA,DATA16_BA92AA,Text_372_Sign_RecoveryStaminaSpaMountains,Sign,53,106,For recovery of stamina ...Spa in the mountains.
373,BA9314,DATA16_BA9314,Text_373_Sign_VacationAutumnMushroomgatheringMountainsCovered,Sign,133,266,"Vacation in Autumn, Mushroomgathering in the mountains covered with autumn leaves The yum-yum at the mountain top, Fullmoon Plant,,"
