group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview,pass88_precision_tier,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass88_evidence,pass89_final_name_candidate,pass89_candidate_status,pass89_confirmation_level,pass89_manual_confirmation_action,pass89_manual_prototype_key,pass89_final_alias_line
$00,25,$B38E1E,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry025_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_00F8_Frames2_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$00F8, y=$01D8, visual=$812C, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$3801, c=$81, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E2D)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_VisualObjectSetup_Entry025,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38E1E => CowLivestockEvent_VisualObjectSetup_Entry025
$00,26,$B38E33,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry026_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0108_Frames7_Gfx88 | GOBJ_dog_pet_0168_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0108, y=$0168, visual=$80FC, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$0801, c=$81, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E42)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_VisualObjectSetup_Entry026,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38E33 => CowLivestockEvent_VisualObjectSetup_Entry026
$00,27,$B38E48,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry027_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_01E8_Frames2_Gfx88 | GOBJ_general_livestock_0188_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$01E8, y=$0188, visual=$86A8, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$B401, c=$86, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E57)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry027,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38E48 => CowLivestockEvent_VisualObjectSetup_Entry027
$00,28,$B38E5D,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry028_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_00B8_Frames12_Gfx88 | GOBJ_general_livestock_01B8_Frames2_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$00B8, y=$01B8, visual=$86C0, mode=$00) ; SetCCObjectBoxOrAnim(a=$2020, b=$CC01, c=$86, d=$10) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E6C)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry028,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38E5D => CowLivestockEvent_VisualObjectSetup_Entry028
$00,29,$B38E72,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry029_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_dog_pet_0088_Frames17_Gfx88 | GOBJ_dog_pet_0168_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0088, y=$0168, visual=$8318, mode=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38E7A)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry029,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38E72 => CowLivestockEvent_VisualObjectSetup_Entry029
$00,30,$B38E80,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry030_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$0297, value=$00) ; SetCCVelocityOrDelta(a=$00, b=$01, c=$40, d=$01) ; SetCCObjectParam(param=$029B, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$80, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()",structural_owner_lane,ObjectAnimalHouseUpgradeDialogHub::object_visual_setup_lane,needs_final_object_or_gobj_name,cross_with_gobj_final_sprite_table,group=$00;role=object_parameter_setup;visual=,ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry030,structural_lane_final_candidate,medium_low,cross_with_gobj_final_sprite_table,structural::ObjectAnimalHouseUpgradeDialogHub::ObjectParamSetup,$B38E80 => ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry030
$00,31,$B38E94,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry031_ObjectAnimalHouseUpgradeDialogHub_ObjectVisualSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,AnimSeq_general_livestock_0022_868720,"SetCCObjectVisual(ptr=$8720, bank_or_mode=$00) ; EventCoreUNK3() ; Jump(target=$B38E98)",domain_specific_owner_inferred,GeneralLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,GeneralLivestockEvent_VisualObjectSetup_Entry031,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::GeneralLivestockEvent::VisualObjectSetup,$B38E94 => GeneralLivestockEvent_VisualObjectSetup_Entry031
$00,32,$B38E9C,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry032_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_0078_Frames2_Gfx88 | GOBJ_general_livestock_01C8_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0078, y=$01C8, visual=$836C, mode=$03) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38EA4)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry032,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38E9C => CowLivestockEvent_VisualObjectSetup_Entry032
$00,33,$B38EAA,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry033_ObjectAnimalHouseUpgradeDialogHub_StateGate,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | GOBJ_general_livestock_0005_Frames2_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88,"WaitOrSetCCCounter(value=$0001) ; JumpIfEqualsValue(mem=$8000D4, value=$0005, target=$B38EAA) ; SpawnOrMoveCCObject(x=$FFE0, y=$01D8, visual=$8378, mode=$02) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$40, d=$01) ; SetCCObjectParam(param=$02AF, value=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38EC6)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry033,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38EAA => CowLivestockEvent_VisualObjectSetup_Entry033
$00,34,$B38ECC,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry034_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$01A7, value=$00) ; SetCCVelocityOrDelta(a=$00, b=$FF, c=$20, d=$01) ; SetCCObjectParam(param=$018B, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$60, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()",structural_owner_lane,ObjectAnimalHouseUpgradeDialogHub::object_visual_setup_lane,needs_final_object_or_gobj_name,cross_with_gobj_final_sprite_table,group=$00;role=object_parameter_setup;visual=,ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry034,structural_lane_final_candidate,medium_low,cross_with_gobj_final_sprite_table,structural::ObjectAnimalHouseUpgradeDialogHub::ObjectParamSetup,$B38ECC => ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry034
$00,35,$B38EE0,GeneralLivestockEvent,animal_livestock,domain_inferred,domain:general_livestock,0,,,,EventScript_G00_Entry035_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_0020_Frames9_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$0020, y=$01D8, visual=$8378, mode=$03) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$40, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()",domain_specific_owner_inferred,GeneralLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,GeneralLivestockEvent_VisualObjectSetup_Entry035,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::GeneralLivestockEvent::VisualObjectSetup,$B38EE0 => GeneralLivestockEvent_VisualObjectSetup_Entry035
$00,36,$B38EEF,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry036_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$0213, value=$00) ; SetCCVelocityOrDelta(a=$00, b=$FF, c=$20, d=$01) ; SetCCObjectParam(param=$0214, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$60, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()",structural_owner_lane,ObjectAnimalHouseUpgradeDialogHub::object_visual_setup_lane,needs_final_object_or_gobj_name,cross_with_gobj_final_sprite_table,group=$00;role=object_parameter_setup;visual=,ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry036,structural_lane_final_candidate,medium_low,cross_with_gobj_final_sprite_table,structural::ObjectAnimalHouseUpgradeDialogHub::ObjectParamSetup,$B38EEF => ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry036
$00,37,$B38F03,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry037_ObjectAnimalHouseUpgradeDialogHub_ObjectVisual,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_general_livestock_00D8_Frames2_Gfx88 | GOBJ_dog_pet_0148_Frames5_Gfx88 | GOBJ_cow_livestock_0001_Frames5_Gfx88,"SpawnOrMoveCCObject(x=$00D8, y=$0148, visual=$86C0, mode=$00) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38F0B)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry037,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38F03 => CowLivestockEvent_VisualObjectSetup_Entry037
$00,38,$B38F11,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry038_ObjectAnimalHouseUpgradeDialogHub_StateGate,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,visual_object_setup_or_spawn,high_named_catalog_or_runtime_evidence,GOBJ_cow_livestock_0001_Frames5_Gfx88 | GOBJ_general_livestock_0005_Frames2_Gfx88 | GOBJ_general_livestock_01D8_Frames5_Gfx88,"WaitOrSetCCCounter(value=$0001) ; JumpIfEqualsValue(mem=$8000D4, value=$0005, target=$B38F11) ; SpawnOrMoveCCObject(x=$FFE0, y=$01D8, visual=$82A0, mode=$02) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$40, d=$01) ; SetCCObjectParam(param=$0274, value=$01) ; SetFlag(mem=$7F1F5A, bit=$0B) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B38F32)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=high_named_catalog_or_runtime_evidence,CowLivestockEvent_VisualObjectSetup_Entry038,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::VisualObjectSetup,$B38F11 => CowLivestockEvent_VisualObjectSetup_Entry038
$00,39,$B38F38,ObjectVisualSetup,object_visual_setup,group_semantic_inferred,group/alias:object_visual,0,,,,EventScript_G00_Entry039_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,,,"SetCCObjectParam(param=$0275, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$40, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()",structural_owner_lane,ObjectAnimalHouseUpgradeDialogHub::object_visual_setup_lane,needs_final_object_or_gobj_name,cross_with_gobj_final_sprite_table,group=$00;role=object_parameter_setup;visual=,ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry039,structural_lane_final_candidate,medium_low,cross_with_gobj_final_sprite_table,structural::ObjectAnimalHouseUpgradeDialogHub::ObjectParamSetup,$B38F38 => ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup_Entry039
$00,40,$B38F43,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry040_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0206_Frames4_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$0206, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$812C) ; Jump(target=$B38DD4)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_ObjectParamSetup_Entry040,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::ObjectParamSetup,$B38F43 => CowLivestockEvent_ObjectParamSetup_Entry040
$00,41,$B38F50,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry041_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0207_Frames4_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$0207, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$812C) ; Jump(target=$B38DD4)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_ObjectParamSetup_Entry041,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::ObjectParamSetup,$B38F50 => CowLivestockEvent_ObjectParamSetup_Entry041
$00,42,$B38F5D,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry042_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0208_Frames4_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$0208, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$812C) ; Jump(target=$B38DD4)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_ObjectParamSetup_Entry042,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::ObjectParamSetup,$B38F5D => CowLivestockEvent_ObjectParamSetup_Entry042
$00,43,$B38F6A,CowLivestockEvent,animal_livestock,domain_inferred,domain:cow_livestock,0,,,,EventScript_G00_Entry043_ObjectAnimalHouseUpgradeDialogHub_ObjectParamSetup,ObjectAnimalHouseUpgradeDialogHub,animal_livestock_general,object_parameter_setup,contextual_resolved_no_low_manual_refs,GOBJ_general_livestock_0208_Frames4_Gfx88 | GOBJ_cow_livestock_003C_Frames3_Gfx88,"SetCCObjectParam(param=$0208, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$812C) ; Jump(target=$B38DD4)",domain_specific_owner_inferred,CowLivestockEvent,needs_optional_exact_scene_name,verify_against_map_npc_or_sprite_table,owner_type=animal_livestock;domain=animal_livestock_general;visual=contextual_resolved_no_low_manual_refs,CowLivestockEvent_ObjectParamSetup_Entry043,domain_inferred_final_candidate,medium,verify_against_map_npc_sprite_schedule_table,domain::CowLivestockEvent::ObjectParamSetup,$B38F6A => CowLivestockEvent_ObjectParamSetup_Entry043
