group,entry,target,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass83_visual_domain,pass82_scene_role,pass83_visual_role,pass83_visual_confidence,visual_commands,visual_pointer_refs,candidate_visual_refs,ref_class_counts,direct_text_ids,text_preview_sample,pseudocode_preview
$07,5,$B3DF0F,EventScript_G07_Entry005_MariaEveWeather,MountainWeatherRomanceDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4,$B3DF $B3DF $0001 $B3DF $0088 $0050 $82E8 $B3DF $31DF $B3DF $0200,$82E8,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:2,01CA 01CB 01D1 01DD 01E6 01EF 0200 0324 0398 0399,Text_200_Dialog_Thank: Thank you. | Text_1CA_Romance_HaveGiveGirlLoveGirl: You have to give it to the girl you love: OK? To the girl you want to marry. | Text_398_Dialog_DieWithoutMoneyMoneyNecessary: You won't die without money.Money is not necessary to live a full life.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DF1E) ; StartNestedScriptSlot(slot=$02, target=$B3DF92) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DF18) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectAndJump(target=$B3DF38) ; SetCCObjectParam4(a=$43, ptr=$31DF, d=$DF) ; Jump(target=$B3DF26) ; StartTextBox(text_id=$0200, mode=$00) ; ..."
$07,6,$B3DFCE,EventScript_G07_Entry006_EveEllenLivestock,MountainWeatherRomanceDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4 SetCCObjectParam,$B3DF $0001 $B3DF $00E8 $0098 $836C $B3DF $ECE0 $B3DF $0200 $02AF,$836C,bank_b3_b5_script_target_or_local_pointer:4 candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:2,005E 0146 01C9 01F0 0200,"Text_200_Dialog_Thank: Thank you. | Text_1C9_Dialog_GivingWrongPerson: Hey: you are giving it to a wrong person. | Text_05E_Weather_YoungBoyPutLivestockInside: Hey:young boy, Put your livestock inside the pen before the weather gets worse,","ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DFD9) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DFD3) ; SpawnOrMoveCCObject(x=$00E8, y=$0098, visual=$836C, mode=$03) ; SetCCObjectAndJump(target=$B3DFF7) ; SetCCObjectParam4(a=$02, ptr=$ECE0, d=$DF) ; Jump(target=$B3DFE1) ; StartTextBox(text_id=$0200, mode=$00) ; SetCCObjectParam(param=$02AF, value=$00) ; ..."
$07,7,$B3E037,EventScript_G07_Entry007_EveWeather,MountainWeatherRomanceDialogueMatrix,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4,$B3E0 $B3E0 $0001 $B3E0 $0058 $00B8 $8234 $B3E0 $59E0 $B3E0 $03BC,$8234,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:2,0150 01C8 03BC 03F6,"Text_3BC_Dialog_GiveMe: What? Do you give it to me? | Text_1C8_Dialog_Come: That's it, Come on, | Text_150_Weather_ToughWeatherGloomy: Hey: it's tough when the weather is gloomy.","ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E083) ; StartNestedScriptSlot(slot=$02, target=$B3E046) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E040) ; SpawnOrMoveCCObject(x=$0058, y=$00B8, visual=$8234, mode=$00) ; SetCCObjectAndJump(target=$B3E060) ; SetCCObjectParam4(a=$67, ptr=$59E0, d=$E0) ; Jump(target=$B3E04E) ; StartTextBox(text_id=$03BC, mode=$00) ; ..."
$08,0,$B3E0DF,EventScript_G08_Entry000_EveLivestockChurch,GeneralNpcWeatherFamilyDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject,$B3E1 $B3E0 $0001 $B3E0 $7F1F $B3E0 $7F1F $B3E0 $B3E1 $B3E0 $0188 $00A0,,bank_b3_b5_script_target_or_local_pointer:7 low_immediate_param_or_small_id:3 wram_or_runtime_cc_state_ref:2,016B 0174 01DA 0200 0212 03B2 03B5 03B9 0401 043D,Text_200_Dialog_Thank: Thank you. | Text_3B9_Dialog_Trouble: I could be in trouble. | Text_401_Dialog_ImportantHumanOvercomeDifficulties: It's important for a human to overcome difficulties.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E102) ; Jump(target=$B3E0ED) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E0E7) ; JumpIfFlagSet(mem=$7F1F66, bit=$00, target=$B3E0FF) ; JumpIfFlagSet(mem=$7F1F6A, bit=$0C, target=$B3E0FF) ; StartNestedScriptSlot(slot=$02, target=$B3E12F) ; Jump(target=$B3E0E7) ; SpawnOrMoveCCObject(x=$0188, y=$00A0, visual=$83F0, mode=$00) ; ..."
$08,1,$B3E1C9,EventScript_G08_Entry001_EveRomance,GeneralNpcWeatherFamilyDialogueMatrix,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3E1 $B3E2 $0001 $B3E1 $0068 $00E8 $8354 $E8E1 $B3E1 $8009 $B3E1 $0200,$8354 $8009,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:2 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:1,016D 0200 03B0 03B8 0411,Text_200_Dialog_Thank: Thank you. | Text_3B0_Dialog_ThThank: ......Th-thank you. | Text_411_Dialog_AllRightFeelEaseKnowing: Are you all right? I feel ease knowing no one was hurt. But... that makes us fee,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E1D8) ; StartNestedScriptSlot(slot=$02, target=$B3E205) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E1D2) ; SpawnOrMoveCCObject(x=$0068, y=$00E8, visual=$8354, mode=$02) ; SetCCObjectParam4(a=$FE, ptr=$E8E1, d=$E1) ; Jump(target=$B3E1E0) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3E1F7) ; StartTextBox(text_id=$0200, mode=$00) ; ..."
$08,2,$B3E232,EventScript_G08_Entry002_EveLivestockRanchLivestock,GeneralNpcWeatherFamilyDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject,$B3E2 $B3E2 $0001 $B3E2 $7F1F $B3E2 $7F1F $B3E2 $B3E2 $B3E2 $0028 $0168,,bank_b3_b5_script_target_or_local_pointer:7 low_immediate_param_or_small_id:3 wram_or_runtime_cc_state_ref:2,0163 016B 0178 0200 0212 03B1 03B2 03B9 03BA 043F,Text_200_Dialog_Thank: Thank you. | Text_3B9_Dialog_Trouble: I could be in trouble. | Text_16B_Dialog_WasSurprisedRanchAlright: I was surprised.Is your ranch alright?,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E255) ; Jump(target=$B3E240) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E23A) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3E252) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3E252) ; StartNestedScriptSlot(slot=$02, target=$B3E282) ; Jump(target=$B3E23A) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$83FC, mode=$02) ; ..."
$08,3,$B3E31F,EventScript_G08_Entry003_EveWeatherForecastWeather,GeneralNpcWeatherFamilyDialogueMatrix,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3E3 $B3E3 $0001 $B3E3 $7F1F $B3E3 $B3E3 $B3E3 $0028 $0168 $8318 $4BE3,$8318,bank_b3_b5_script_target_or_local_pointer:6 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:1 wram_or_runtime_cc_state_ref:1,0049 0169 016F 0176 0200 0212 03B2 03B4 043E,Text_200_Dialog_Thank: Thank you. | Text_049_Dialog_Entry: .... | Text_16F_Dialog_WasPrettySurprised: Oh yes:I was pretty surprised.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E33B) ; Jump(target=$B3E32D) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E327) ; JumpIfFlagSet(mem=$7F1F66, bit=$01, target=$B3E338) ; StartNestedScriptSlot(slot=$02, target=$B3E368) ; Jump(target=$B3E327) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$8318, mode=$02) ; SetCCObjectParam4(a=$61, ptr=$4BE3, d=$E3) ; ..."
$08,5,$B3E4ED,EventScript_G08_Entry005_Eve,GeneralNpcWeatherFamilyDialogueMatrix,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3E4 $B3E5 $0001 $B3E4 $0088 $0050 $82E8 $0EE5 $B3E5 $8009 $B3E5,$82E8 $8009,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:2 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:1,0168 0200 03BA 03BB 0413,Text_200_Dialog_Thank: Thank you. | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff. | Text_168_Dialog_YoudBetterInspect: You'd better inspect here and there.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E4FE) ; StartNestedScriptSlot(slot=$02, target=$B3E52B) ; ScreenFadeIn(param=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E4F8) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectParam4(a=$24, ptr=$0EE5, d=$E5) ; Jump(target=$B3E506) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3E51D) ; ..."
$08,6,$B3E560,EventScript_G08_Entry006_EveLivestockCow,GeneralNpcWeatherFamilyDialogueMatrix,animal_cow_livestock,cow_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3E5 $0001 $B3E5 $00E8 $009C $836C $7DE5 $B3E5 $8009 $B3E5 $0200,$836C $8009,bank_b3_b5_script_target_or_local_pointer:4 candidate_visual_gobj_pointer_or_asset_table:2 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:2,016C 0200 03BB,Text_200_Dialog_Thank: Thank you. | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff. | Text_16C_Weather_CowsSimpleKeepOutGround: Cows are simple. So don't keep them out on the ground when it rains: snows: and ,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E56D) ; ScreenFadeIn(param=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E567) ; SpawnOrMoveCCObject(x=$00E8, y=$009C, visual=$836C, mode=$03) ; SetCCObjectParam4(a=$93, ptr=$7DE5, d=$E5) ; Jump(target=$B3E575) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3E58C) ; StartTextBox(text_id=$0200, mode=$00) ; ..."
$08,7,$B3E59A,EventScript_G08_Entry007_EveEventDialogSign,GeneralNpcWeatherFamilyDialogueMatrix,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3E5 $B3E5 $0001 $B3E5 $0058 $00B8 $8234 $B9E5 $B3E5 $8009 $B3E5 $03BC,$8234 $8009,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:2 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:2,03BB 03BC 0414 0415,Text_3BC_Dialog_GiveMe: What? Do you give it to me? | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff. | Text_414_Dialog_SeeRockUpCollapsed: Did you see the rock up there collapsed?,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3E5D6) ; StartNestedScriptSlot(slot=$02, target=$B3E5A9) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3E5A3) ; SpawnOrMoveCCObject(x=$0058, y=$00B8, visual=$8234, mode=$00) ; SetCCObjectParam4(a=$CF, ptr=$B9E5, d=$E5) ; Jump(target=$B3E5B1) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3E5C8) ; StartTextBox(text_id=$03BC, mode=$00) ; ..."
$0B,10,$B3EEEA,EventScript_G0B_Entry010_HouseUpgradeHouseUpgradeFamily,MountainAnglerFishingSignDialogue,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam2D,$B3EE $0001 $B3EE $0098 $0088 $8234 $B3EE $012A $B3EE,$8234,bank_b3_b5_script_target_or_local_pointer:4 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:4,012A,Text_12A_Dialog_NowExtensionCampaignIfEnlargeyour: Now it's an extension campaign. If you can enlargeyour house by the end of summe,"StartNestedScriptSlot(slot=$01, target=$B3EEF5) ; EventCoreUNK2() ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3EEEF) ; SpawnOrMoveCCObject(x=$0098, y=$0088, visual=$8234, mode=$02) ; SetCCObjectParam2D() ; SetHour(hour=239) ; Jump(target=$B3EEFD) ; StartTextBox(text_id=$012A, mode=$00) ; Jump(target=$B3EEFD)"
$24,0,$B4A475,EventScript_G24_Entry000_EveFestivalWeather,FestivalTomorrowAnnouncementDialogues,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject SetCCObjectParam7,$FFF8 $01A8 $82AC,$82AC,candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:1,0240 026E 0272 0274 0289 028E,Text_272_Animal_FlowerFestivalTomorrowStopWork: It's the Flower Festival tomorrow. I'll stop work earlier and come to the public | Text_240_Animal_HarvestFestivalTomorrowStopWork: The Harvest Festival is tomorrow.I'll stop work earlier and come to the public s | Text_28E_Festival_ThanksgivingFestivalTomorrowAllHusbands: It's the Thanksgiving Festival tomorrow. It's for all the husbands and fathers w,"ChangeGameState() ; SpawnOrMoveCCObject(x=$FFF8, y=$01A8, visual=$82AC, mode=$02) ; EventCoreUNK2() ; SetCCObjectParam7(a=$00, b=$28, c=$00, d=$07) ; SetHour(hour=27) ; UnknownOpcode_$7B()"
$24,1,$B4A531,EventScript_G24_Entry001_EveEventDialogSign,FestivalTomorrowAnnouncementDialogues,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject SetCCObjectParam7,$FFF8 $01A8 $8318,$8318,candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:1,047F,"Text_47F_Sign_DoingMakingGreatThingNow: Hey:how are you doing? I'm making a great thing now, It'll be completed around t","ChangeGameState() ; SpawnOrMoveCCObject(x=$FFF8, y=$01A8, visual=$8318, mode=$02) ; EventCoreUNK2() ; SetCCObjectParam7(a=$00, b=$28, c=$00, d=$07) ; SetHour(hour=27) ; UnknownOpcode_$9B()"
$24,2,$B4A55D,EventScript_G24_Entry002_Eve,FestivalTomorrowAnnouncementDialogues,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject SetCCObjectParam7,$FFF8 $01A8 $8240,$8240,candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:1,0486,Text_486_Dialog_HeardAwfulSoundMorningAll: I heard an awful sound from here this morning. Are you all right? Has anything s,"ChangeGameState() ; SpawnOrMoveCCObject(x=$FFF8, y=$01A8, visual=$8240, mode=$02) ; EventCoreUNK2() ; SetCCObjectParam7(a=$00, b=$28, c=$00, d=$07) ; SetHour(hour=27) ; UnknownOpcode_$5F()"
$24,3,$B4A589,EventScript_G24_Entry003_EveEventDialogSign,FestivalTomorrowAnnouncementDialogues,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject SetCCObjectParam7,$FFF8 $01A8 $8240,$8240,candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:1,0142,"Text_142_Sign_WasScaredEarthquakeMorningCome: Hi,I was scared by the earthquake this morning. Come up to the mountain after ch","ChangeGameState() ; SpawnOrMoveCCObject(x=$FFF8, y=$01A8, visual=$8240, mode=$02) ; EventCoreUNK2() ; SetCCObjectParam7(a=$00, b=$28, c=$00, d=$07) ; SetHour(hour=27) ; UnknownOpcode_$5F()"
$2A,0,$B4C4D8,EventScript_G2A_Entry000_CrossBankStatePointerRouterB_ObjectVisual,CrossBankStatePointerRouter_B,npc_family_romance,npc_family_event_visual_context,visual_object_setup_or_spawn,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject WaitOrSetCCCounter SetCCObjectParam SetCCVelocityOrDelta SetCCObjectParam WaitOrSetCCCounter SetCCObjectParam SetCCVelocityOrDelta SetCCObjectParam8,$0218 $0078 $87A4 $0001 $0305 $0304 $003C $0305,$87A4,candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:4,,,"SpawnOrMoveCCObject(x=$0218, y=$0078, visual=$87A4, mode=$00) ; WaitOrSetCCCounter(value=$0001) ; SetCCObjectParam(param=$0305, value=$01) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$50, d=$01) ; SetCCObjectParam(param=$0304, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectParam(param=$0305, value=$01) ; SetCCVelocityOrDelta(a=$02, b=$00, c=$80, d=$01) ; EventCoreUNK1() ; SetCCObjectParam8(a=$33, b=$1F, c=$7F, d=$0A, e=$00) ; ..."
$2B,0,$B4C524,EventScript_G2B_Entry000_TableDrivenEventScript68Cluster_ObjectVisual,TableDrivenEventScript_68Cluster,npc_family_romance,npc_family_event_visual_context,visual_object_setup_or_spawn,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject WaitOrSetCCCounter SetCCObjectParam SetCCVelocityOrDelta WaitOrSetCCCounter SetCCVelocityOrDelta SetCCObjectParam8 StopOrDisableCCSlot,$0088 $0098 $8798 $0001 $0303 $003C,$8798,candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:4 mid_range_value_or_table_offset:1,,,"SpawnOrMoveCCObject(x=$0088, y=$0098, visual=$8798, mode=$00) ; WaitOrSetCCCounter(value=$0001) ; SetCCObjectParam(param=$0303, value=$00) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$30, d=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$50, d=$01) ; EventCoreUNK1() ; SetCCObjectParam8(a=$33, b=$1F, c=$7F, d=$0A, e=$00) ; StopOrDisableCCSlot()"
$2C,0,$B4C568,EventScript_G2C_Entry000_TableDrivenEventScriptA4Cluster_ObjectVisual,TableDrivenEventScript_A4Cluster,npc_family_romance,npc_family_event_visual_context,visual_object_setup_or_spawn,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject WaitOrSetCCCounter SetCCObjectParam SetCCVelocityOrDelta SetCCObjectParam8 StopOrDisableCCSlot,$0228 $0258 $87B0 $003C $0307,$87B0,candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:1 mid_range_value_or_table_offset:3,,,"SpawnOrMoveCCObject(x=$0228, y=$0258, visual=$87B0, mode=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectParam(param=$0307, value=$01) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$FF, d=$01) ; EventCoreUNK1() ; SetCCObjectParam8(a=$33, b=$1F, c=$7F, d=$0A, e=$00) ; StopOrDisableCCSlot()"
$2D,0,$B4C5A4,EventScript_G2D_Entry000_StateGateFlagRouterC6F1_Transition,StateGateFlagRouter_C6F1,npc_family_romance,npc_family_event_visual_context,visual_object_setup_or_spawn,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCVelocityOrDelta SetCCVelocityOrDelta SetCCVelocityOrDelta,$B4C5 $0001 $B4C5 $0108 $001A $84EC,$84EC,bank_b3_b5_script_target_or_local_pointer:2 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3,,,"SetPlayerDirection(dir=$01) ; StartNestedScriptSlot(slot=$01, target=$B4C5B2) ; ChangeGameState2() ; EventCoreUNK2() ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B4C5AC) ; SpawnOrMoveCCObject(x=$0108, y=$001A, visual=$84EC, mode=$00) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$08, d=$01) ; SetCCVelocityOrDelta(a=$00, b=$FF, c=$06, d=$01) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$08, d=$02) ; ..."
$43,0,$B58020,EventScript_G43_Entry000_AnnEveLivestock,GiftReactionHouseFamilyDialogRouter,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject SpawnOrMoveCCObject SetCCObjectParam8,$8001 $B580 $7F1F $B580 $7F1F $B584 $7F1F $B580 $7F1F $B580 $0058 $0068,$8001,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:2 wram_or_runtime_cc_state_ref:4,0049 015F 0160 0166 017D 017F 0182 0183 018D 0194 01A0 01A2 01A3 01A4 01A5 01BD 01D9 01F3 0200 0206 0212 0238 03B0 03B2 03B5 041D 041E 0427 042F 0443 047D 0480 0481 0482 0484 0485 0493,Text_200_Dialog_Thank: Thank you. | Text_3B0_Dialog_ThThank: ......Th-thank you. | Text_3B2_Dialog_ThankLooksDelicious: Thank you. It looks delicious.,"JumpIfFlagSet(mem=$800196, bit=$01, target=$B58036) ; JumpIfEqualsByte(mem=$7F1F19, value=$03, target=$B58036) ; JumpIfBetweenByte(mem=$7F1F1C, low=$0B, high=$0E, target=$B584D4) ; JumpIfEqualsByte(mem=$7F1F1C, value=$12, target=$B5805A) ; JumpIfFlagSet(mem=$7F1F64, bit=$07, target=$B5804F) ; SpawnOrMoveCCObject(x=$0058, y=$0068, visual=$845C, mode=$00) ; Jump(target=$B58087) ; SpawnOrMoveCCObject(x=$0148, y=$0078, visual=$845C, mode=$00) ; Jump(target=$B58087) ; SetCCObjectParam8(a=$1F, b=$1F, c=$7F, d=$FE, e=$FF) ; ..."
$43,1,$B584DA,EventScript_G43_Entry001_AnnEveLivestock,GiftReactionHouseFamilyDialogRouter,animal_dog_pet,dog_pet_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject SpawnOrMoveCCObject SetCCObjectParam8,$8001 $B584 $7F1F $B584 $7F1F $B589 $7F1F $B585 $7F1F $B585 $0058 $0068,$8001,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:2 wram_or_runtime_cc_state_ref:4,0049 015F 0160 0166 017D 0182 0195 01A0 01A2 01A4 01A6 01A7 01BD 01F4 0200 0207 0212 0239 03B2 03B4 041D 041E 0420 0422 0423 0426 042D 0443 047D 0480 0481 0482 0484 0485 0493,Text_200_Dialog_Thank: Thank you. | Text_3B4_Dialog_PlayingNastyTrickMe: Are you playing a nasty trick on me? | Text_212_Dialog_WowThanksLotMmmmSmells: Wow:thanks a lot. Mmmm:it smells so good.,"JumpIfFlagSet(mem=$800196, bit=$01, target=$B584F0) ; JumpIfEqualsByte(mem=$7F1F19, value=$03, target=$B584F0) ; JumpIfBetweenByte(mem=$7F1F1C, low=$0B, high=$0E, target=$B5898A) ; JumpIfEqualsByte(mem=$7F1F1C, value=$12, target=$B58514) ; JumpIfFlagSet(mem=$7F1F64, bit=$07, target=$B58509) ; SpawnOrMoveCCObject(x=$0058, y=$0068, visual=$845C, mode=$00) ; Jump(target=$B58541) ; SpawnOrMoveCCObject(x=$0148, y=$0078, visual=$845C, mode=$00) ; Jump(target=$B58541) ; SetCCObjectParam8(a=$21, b=$1F, c=$7F, d=$FE, e=$FF) ; ..."
$43,2,$B58990,EventScript_G43_Entry002_AnnEveLivestock,GiftReactionHouseFamilyDialogRouter,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,SpawnOrMoveCCObject SpawnOrMoveCCObject SetCCObjectParam8,$8001 $B589 $7F1F $B589 $7F1F $B58E $7F1F $B589 $7F1F $B589 $0058 $0068,$8001,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:2 wram_or_runtime_cc_state_ref:4,0049 0141 015F 0160 0166 017D 0195 01A0 01A2 01A4 01A6 01A8 01BD 01F4 0200 0208 0212 023A 03B1 03B2 03BA 041D 041E 0423 0424 0425 042F 0443 047D 0480 0481 0482 0484 0485 0493,Text_200_Dialog_Thank: Thank you. | Text_3B1_Dialog_PickUpHerbsWithoutThinking: Don't pick up herbs without thinking what they are for. | Text_212_Dialog_WowThanksLotMmmmSmells: Wow:thanks a lot. Mmmm:it smells so good.,"JumpIfFlagSet(mem=$800196, bit=$01, target=$B589A6) ; JumpIfEqualsByte(mem=$7F1F19, value=$03, target=$B589A6) ; JumpIfBetweenByte(mem=$7F1F1C, low=$0B, high=$0E, target=$B58E48) ; JumpIfEqualsByte(mem=$7F1F1C, value=$12, target=$B589CA) ; JumpIfFlagSet(mem=$7F1F64, bit=$07, target=$B589BF) ; SpawnOrMoveCCObject(x=$0058, y=$0068, visual=$845C, mode=$00) ; Jump(target=$B589F7) ; SpawnOrMoveCCObject(x=$0148, y=$0078, visual=$845C, mode=$00) ; Jump(target=$B589F7) ; SetCCObjectParam8(a=$23, b=$1F, c=$7F, d=$FE, e=$FF) ; ..."
