group,entry,target,residual_addr,hard_group_end,pass73_category,pass74_category,reason,residual_byte,cmd_index,first_bytes_at_residual
$09,10,$B3E83B,$B3E83B,$B3E83B,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5B,0,$5B $E8 $9A $E8 $C8 $E8 $0B $E9 $82 $E9 $AE $E9 ...
$09,11,$B3E83B,$B3E83B,$B3E83B,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5B,0,$5B $E8 $9A $E8 $C8 $E8 $0B $E9 $82 $E9 $AE $E9 ...
$09,12,$B3E83B,$B3E83B,$B3E83B,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5B,0,$5B $E8 $9A $E8 $C8 $E8 $0B $E9 $82 $E9 $AE $E9 ...
$09,13,$B3E83B,$B3E83B,$B3E83B,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5B,0,$5B $E8 $9A $E8 $C8 $E8 $0B $E9 $82 $E9 $AE $E9 ...
$09,14,$B3E83B,$B3E83B,$B3E83B,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5B,0,$5B $E8 $9A $E8 $C8 $E8 $0B $E9 $82 $E9 $AE $E9 ...
$09,15,$B3E83B,$B3E83B,$B3E83B,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$5B,0,$5B $E8 $9A $E8 $C8 $E8 $0B $E9 $82 $E9 $AE $E9 ...
$0A,6,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,7,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,8,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,9,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,10,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,11,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,12,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,13,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,14,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0A,15,$B3E9DA,$B3E9DA,$B3E9DA,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FA,0,$FA $E9 $5C $EB $83 $EB $B2 $EB $2D $EC $8D $EC ...
$0B,8,$B3EE1A,$B3EE51,$B3EF5A,long_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$EE,15,$EE $12 $4F $EE $1C $2B $01 $00 $12 $4F $EE $1C ...
$0B,9,$B3EE1A,$B3EE51,$B3EF5A,long_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$EE,15,$EE $12 $4F $EE $1C $2B $01 $00 $12 $4F $EE $1C ...
$0B,13,$B3EF5A,$B3EF5A,$B3EF5A,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$7A,0,$7A $EF $F3 $EF $68 $F0 $68 $F0 $68 $F0 $68 $F0 ...
$0B,14,$B3EF5A,$B3EF5A,$B3EF5A,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$7A,0,$7A $EF $F3 $EF $68 $F0 $68 $F0 $68 $F0 $68 $F0 ...
$0B,15,$B3EF5A,$B3EF5A,$B3EF5A,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$7A,0,$7A $EF $F3 $EF $68 $F0 $68 $F0 $68 $F0 $68 $F0 ...
$0C,2,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,3,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,4,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,5,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,6,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,7,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,8,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,9,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,10,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,11,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,12,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,13,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,14,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0C,15,$B3F068,$B3F068,$B3F068,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,0,$88 $F0 $A9 $F0 $E6 $F0 $E6 $F0 $E6 $F0 $E6 $F0 ...
$0D,2,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,3,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,4,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,5,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,6,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,7,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,8,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,9,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,10,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,11,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,12,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,13,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,14,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0D,15,$B3F0E6,$B3F0E8,$B3F0E6,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D4,1,$D4 $FD $A4 $FF $A4 $FF $A4 $FF $A4 $FF $A4 $FF ...
$0F,6,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,7,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,8,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,9,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,10,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,11,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,12,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,13,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,14,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$0F,15,$B487B8,$B487B8,$B487B8,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$D8,0,$D8 $87 $18 $88 $18 $88 $18 $88 $18 $88 $18 $88 ...
$10,1,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,2,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,3,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,4,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,5,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,6,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,7,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,8,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,9,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,10,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,11,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
$10,12,$B48818,$B48819,$B48818,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$88,1,$88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 $88 $A0 ...
