group,label,entry,target,duplicate_count,commands,unknown_commands,stop_reason,first_opcode,first_name,classes,pseudocode_preview
$00,EventScriptGroup_00,94,$B39123,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$80FC) ; Jump(target=$B38D09)
$00,EventScriptGroup_00,95,$B39129,1,4,1,unknown_opcode_$91,$2B,SetCCObjectVisual,cc_state_object:2 special_unknown:1 unknown:1,"SetCCObjectVisual(ptr=$8A2C, bank_or_mode=$00) ; SetCCObjectParam2D() ; PickupMole() ; UnknownOpcode_$91()"
$00,EventScriptGroup_00,96,$B3913A,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01CB, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86A8) ; Jump(target=$B38CFC)"
$00,EventScriptGroup_00,97,$B39147,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01CB, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86A8) ; Jump(target=$B38CFC)"
$00,EventScriptGroup_00,98,$B39154,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01CB, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86A8) ; Jump(target=$B38CFC)"
$00,EventScriptGroup_00,99,$B39161,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01CB, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86A8) ; Jump(target=$B38CFC)"
$00,EventScriptGroup_00,100,$B3916E,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01BF, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86C0) ; Jump(target=$B38CEF)"
$00,EventScriptGroup_00,101,$B3917B,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01BF, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86C0) ; Jump(target=$B38CEF)"
$00,EventScriptGroup_00,102,$B39188,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01BF, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86C0) ; Jump(target=$B38CEF)"
$00,EventScriptGroup_00,103,$B39195,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01BF, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86C0) ; Jump(target=$B38CEF)"
$00,EventScriptGroup_00,104,$B391A2,1,3,0,next_entry_boundary,$1B,SetCCObjectParam,script_control:2 cc_state_object:1,"SetCCObjectParam(param=$01C7, value=$01) ; WaitOrSetCCCounter(value=$003C) ; Jump(target=$B38CFC)"
$00,EventScriptGroup_00,105,$B391AC,1,3,0,next_entry_boundary,$1B,SetCCObjectParam,script_control:2 cc_state_object:1,"SetCCObjectParam(param=$01C7, value=$00) ; WaitOrSetCCCounter(value=$003C) ; Jump(target=$B38CFC)"
$00,EventScriptGroup_00,106,$B391B6,1,3,0,next_entry_boundary,$1B,SetCCObjectParam,script_control:2 cc_state_object:1,"SetCCObjectParam(param=$01BC, value=$01) ; WaitOrSetCCCounter(value=$003C) ; Jump(target=$B38CEF)"
$00,EventScriptGroup_00,107,$B391C0,1,3,0,next_entry_boundary,$1B,SetCCObjectParam,script_control:2 cc_state_object:1,"SetCCObjectParam(param=$01BC, value=$00) ; WaitOrSetCCCounter(value=$003C) ; Jump(target=$B38CEF)"
$00,EventScriptGroup_00,108,$B391CA,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$86D8) ; Jump(target=$B38D23)
$00,EventScriptGroup_00,109,$B391D0,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$8810) ; Jump(target=$B38D28)
$00,EventScriptGroup_00,110,$B391D6,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$881C) ; Jump(target=$B38D28)
$00,EventScriptGroup_00,111,$B391DC,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$8828) ; Jump(target=$B38D28)
$00,EventScriptGroup_00,112,$B391E2,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$8708) ; Jump(target=$B38D16)
$00,EventScriptGroup_00,113,$B391E8,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$8834) ; Jump(target=$B38D1B)
$00,EventScriptGroup_00,114,$B391EE,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$8840) ; Jump(target=$B38D1B)
$00,EventScriptGroup_00,115,$B391F4,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$884C) ; Jump(target=$B38D1B)
$00,EventScriptGroup_00,116,$B391FA,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$86A8) ; Jump(target=$B38CFC)
$00,EventScriptGroup_00,117,$B39200,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$88B8) ; Jump(target=$B38D01)
$00,EventScriptGroup_00,118,$B39206,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$88C4) ; Jump(target=$B38D01)
$00,EventScriptGroup_00,119,$B3920C,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$88D0) ; Jump(target=$B38D01)
$00,EventScriptGroup_00,120,$B39212,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$86C0) ; Jump(target=$B38CEF)
$00,EventScriptGroup_00,121,$B39218,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$88DC) ; Jump(target=$B38CF4)
$00,EventScriptGroup_00,122,$B3921E,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$88E8) ; Jump(target=$B38CF4)
$00,EventScriptGroup_00,123,$B39224,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$8918) ; Jump(target=$B38CF4)
$00,EventScriptGroup_00,124,$B3922A,1,5,1,next_entry_boundary,$1A,SpawnOrMoveCCObject,cc_state_object:2 script_control:2 unknown:1,"SpawnOrMoveCCObject(x=$FFE0, y=$01D8, visual=$83B4, mode=$02) ; SetCCVelocityOrDelta(a=$01, b=$00, c=$40, d=$01) ; SetCCObjectParam(param=$02BE, value=$01) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3923B)"
$00,EventScriptGroup_00,125,$B39241,1,4,1,stop_or_wait_opcode_$10,$1A,SpawnOrMoveCCObject,cc_state_object:1 unknown:1 special_unknown:1 script_control:1,"SpawnOrMoveCCObject(x=$0020, y=$01D8, visual=$83B4, mode=$03) ; SetCCVelocityOrDelta(a=$FF, b=$00, c=$40, d=$01) ; EventCoreUNK1() ; StopOrDisableCCSlot()"
$00,EventScriptGroup_00,126,$B39250,1,25,0,next_entry_boundary,$1A,SpawnOrMoveCCObject,script_control:14 cc_state_object:8 conditional:3,"SpawnOrMoveCCObject(x=$01A8, y=$0328, visual=$87C8, mode=$00) ; JumpIfEqualsByte(mem=$7F1F19, value=$00, target=$B39270) ; JumpIfEqualsByte(mem=$7F1F19, value=$01, target=$B39281) ; JumpIfEqualsByte(mem=$7F1F19, value=$02, target=$B392A0) ; Jump(target=$B392AD) ; SetCCObjectParam(param=$03DA, value=$00) ; WaitOrSetCCCounter(value=$00B4) ; SetCCObjectParam(param=$03D9, value=$00) ; WaitOrSetCCCounter(value=$00F0) ; Jump(target=$B39270) ; ..."
$00,EventScriptGroup_00,127,$B392B3,1,3,1,unknown_opcode_$C1,$1A,SpawnOrMoveCCObject,cc_state_object:2 unknown:1,"SpawnOrMoveCCObject(x=$0018, y=$0048, visual=$87C8, mode=$00) ; SetCCObjectParam2D() ; UnknownOpcode_$C1()"
$00,EventScriptGroup_00,128,$B392D0,1,2,0,next_entry_boundary,$2F,SetCCObjectPointer,cc_state_object:1 script_control:1,SetCCObjectPointer(ptr=$8768) ; Jump(target=$B38DC0)
$00,EventScriptGroup_00,129,$B392D6,1,4,0,stop_or_wait_opcode_$10,$1B,SetCCObjectParam,script_control:2 cc_state_object:1 special_unknown:1,"SetCCObjectParam(param=$0325, value=$00) ; WaitOrSetCCCounter(value=$003C) ; EventCoreUNK1() ; StopOrDisableCCSlot()"
$00,EventScriptGroup_00,130,$B392DF,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01B9, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86F0) ; Jump(target=$B38D30)"
$00,EventScriptGroup_00,131,$B392EC,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01B8, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86F0) ; Jump(target=$B38D30)"
$00,EventScriptGroup_00,132,$B392F9,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01B2, value=$01) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86F0) ; Jump(target=$B38D30)"
$00,EventScriptGroup_00,133,$B39306,1,4,0,next_entry_boundary,$1B,SetCCObjectParam,cc_state_object:2 script_control:2,"SetCCObjectParam(param=$01B2, value=$00) ; WaitOrSetCCCounter(value=$003C) ; SetCCObjectPointer(ptr=$86F0) ; Jump(target=$B38D30)"
$00,EventScriptGroup_00,134,$B39313,2,9,1,unknown_opcode_$93,$1A,SpawnOrMoveCCObject,cc_state_object:4 dialog_text:2 script_control:1 animals:1 unknown:1,"SpawnOrMoveCCObject(x=$0058, y=$0148, visual=$8258, mode=$02) ; SetCCObjectParam2D() ; TextRelated(a=$1293, b=$1B, c=$93) ; StartTextBox(text_id=$013A, mode=$00) ; Jump(target=$B3931B) ; SpawnOrMoveCCObject(x=$0088, y=$0120, visual=$8264, mode=$00) ; SetCCObjectParam2D() ; DogRelated() ; UnknownOpcode_$93()"
$00,EventScriptGroup_00,135,$B39313,2,9,1,unknown_opcode_$93,$1A,SpawnOrMoveCCObject,cc_state_object:4 dialog_text:2 script_control:1 animals:1 unknown:1,"SpawnOrMoveCCObject(x=$0058, y=$0148, visual=$8258, mode=$02) ; SetCCObjectParam2D() ; TextRelated(a=$1293, b=$1B, c=$93) ; StartTextBox(text_id=$013A, mode=$00) ; Jump(target=$B3931B) ; SpawnOrMoveCCObject(x=$0088, y=$0120, visual=$8264, mode=$00) ; SetCCObjectParam2D() ; DogRelated() ; UnknownOpcode_$93()"
$01,EventScriptGroup_01,0,$B39379,1,6,0,stop_or_wait_opcode_$10,$11,ChangeGameState2,script_control:5 screen_transition:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B393CE) ; StartNestedScriptSlot(slot=$02, target=$B39498) ; StartNestedScriptSlot(slot=$07, target=$B39CE8) ; Jump(target=$B3938A) ; StopOrDisableCCSlot()"
$01,EventScriptGroup_01,1,$B39D05,1,73,1,unknown_opcode_$CB,$11,ChangeGameState2,script_control:28 conditional:19 dialog_text:12 cc_state_object:9 time_rng_palette:3 screen_transition:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B39D14) ; StartNestedScriptSlot(slot=$02, target=$B39E2A) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B39D0E) ; SpawnOrMoveCCObject(x=$00A8, y=$0078, visual=$8300, mode=$00) ; SetCCObjectBoxOrAnim(a=$1020, b=$0C01, c=$83, d=$14) ; SetCCObjectAndJump(target=$B39D41) ; SetCCObjectParam4(a=$5E, ptr=$489D, d=$9D) ; Jump(target=$B39D23) ; ..."
$01,EventScriptGroup_01,2,$B39F3E,1,79,0,next_entry_boundary,$11,ChangeGameState2,script_control:28 conditional:24 dialog_text:13 time_rng_palette:7 cc_state_object:6 screen_transition:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B39F49) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B39F43) ; SpawnOrMoveCCObject(x=$0068, y=$00E8, visual=$8354, mode=$00) ; SetCCObjectAndJump(target=$B39F7D) ; SetCCObjectParam4(a=$9A, ptr=$849F, d=$9F) ; Jump(target=$B39F51) ; SetCCObjectAndJump(target=$B39F7D) ; SetCCObjectParam4(a=$9A, ptr=$849F, d=$9F) ; ..."
$01,EventScriptGroup_01,3,$B3A086,1,51,0,next_entry_boundary,$11,ChangeGameState2,script_control:17 cc_state_object:13 dialog_text:11 conditional:9 screen_transition:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3A091) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3A08B) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$83FC, mode=$02) ; SetCCObjectAndJump(target=$B3A0A4) ; SetCCObjectParam4(a=$C9, ptr=$ABA0, d=$A0) ; Jump(target=$B3A099) ; StartTextBox(text_id=$01C6, mode=$00) ; Jump(target=$B3A099) ; ..."
$01,EventScriptGroup_01,4,$B3A162,1,14,1,unknown_opcode_$62,$11,ChangeGameState2,script_control:8 cc_state_object:3 screen_transition:1 conditional:1 unknown:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3A17E) ; Jump(target=$B3A170) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3A16A) ; JumpIfFlagSet(mem=$7F1F66, bit=$01, target=$B3A17B) ; StartNestedScriptSlot(slot=$02, target=$B3A26D) ; Jump(target=$B3A16A) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$8318, mode=$02) ; SetCCObjectAndJump(target=$B3A197) ; ..."
$01,EventScriptGroup_01,5,$B3A438,1,15,1,unknown_opcode_$A8,$11,ChangeGameState2,script_control:8 cc_state_object:3 conditional:2 screen_transition:1 unknown:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3A459) ; StartNestedScriptSlot(slot=$02, target=$B3A538) ; JumpIfFlagSet(mem=$7F1F6C, bit=$02, target=$B3A453) ; JumpIfFlagSet(mem=$7F1F6C, bit=$03, target=$B3A453) ; StartNestedScriptSlot(slot=$03, target=$B3A5A3) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3A453) ; SpawnOrMoveCCObject(x=$0028, y=$0198, visual=$8330, mode=$02) ; SetCCObjectAndJump(target=$B3A475) ; ..."
$01,EventScriptGroup_01,6,$B3A5B1,1,11,1,unknown_opcode_$5C,$11,ChangeGameState2,script_control:6 cc_state_object:3 screen_transition:1 unknown:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3A5BC) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3A5B6) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectAndJump(target=$B3A5E1) ; SetCCObjectParam4(a=$0A, ptr=$ECA6, d=$A5) ; Jump(target=$B3A5C4) ; SetCCObjectAndJump(target=$B3A5E1) ; SetCCObjectParam2D() ; ..."
$01,EventScriptGroup_01,7,$B3A727,1,11,1,unknown_opcode_$A4,$11,ChangeGameState2,script_control:6 cc_state_object:3 screen_transition:1 unknown:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3A732) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3A72C) ; SpawnOrMoveCCObject(x=$00E8, y=$0098, visual=$836C, mode=$03) ; SetCCObjectAndJump(target=$B3A74E) ; SetCCObjectParam4(a=$77, ptr=$59A7, d=$A7) ; Jump(target=$B3A73A) ; SetCCObjectAndJump(target=$B3A74E) ; SetCCObjectParam2D() ; ..."
$01,EventScriptGroup_01,8,$B3A81B,1,40,11,stop_or_wait_opcode_$10,$11,ChangeGameState2,conditional:13 script_control:13 unknown:11 cc_state_object:2 screen_transition:1,"ChangeGameState2() ; JumpIfFlagSet(mem=$7F1F6A, bit=$09, target=$B3A850) ; JumpIfEqualsByte(mem=$7F1F18, value=$00, target=$B3A850) ; JumpIfEqualsByte(mem=$7F1F18, value=$01, target=$B3A850) ; JumpIfEqualsByte(mem=$7F1F18, value=$03, target=$B3A850) ; JumpIfEqualsByte(mem=$7F1F19, value=$00, target=$B3A850) ; JumpIfEqualsByte(mem=$7F1F19, value=$01, target=$B3A850) ; JumpIfEqualsByte(mem=$7F1F19, value=$03, target=$B3A850) ; Jump(target=$B3A85B) ; JumpIfFlagSet(mem=$7F1F6C, bit=$04, target=$B3A85B) ; ..."
$01,EventScriptGroup_01,9,$B3AD24,1,10,1,unknown_opcode_$A3,$11,ChangeGameState2,script_control:5 cc_state_object:3 screen_transition:1 unknown:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3AD2F) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3AD29) ; SpawnOrMoveCCObject(x=$0098, y=$0088, visual=$8234, mode=$00) ; SetCCObjectParam4(a=$65, ptr=$4FAD, d=$AD) ; Jump(target=$B3AD37) ; SetCCObjectAndJump(target=$B3AD48) ; SetCCObjectParam2D() ; UnknownOpcode_$A3()"
$01,EventScriptGroup_01,10,$B3ADB1,1,9,1,unknown_opcode_$D2,$11,ChangeGameState2,script_control:5 cc_state_object:2 screen_transition:1 unknown:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3ADC4) ; StartNestedScriptSlot(slot=$02, target=$B3ADD9) ; StartNestedScriptSlot(slot=$03, target=$B3ADEE) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3ADBE) ; SpawnOrMoveCCObject(x=$0068, y=$0178, visual=$84C8, mode=$00) ; SetCCObjectParam2D() ; UnknownOpcode_$D2()"
$01,EventScriptGroup_01,11,$B3AE03,5,2,1,unknown_opcode_$B4,$23,SetFlag,flags_values:1 unknown:1,"SetFlag(mem=$B44AAE, bit=$E3) ; UnknownOpcode_$B4()"
$01,EventScriptGroup_01,12,$B3AE03,5,2,1,unknown_opcode_$B4,$23,SetFlag,flags_values:1 unknown:1,"SetFlag(mem=$B44AAE, bit=$E3) ; UnknownOpcode_$B4()"
$01,EventScriptGroup_01,13,$B3AE03,5,2,1,unknown_opcode_$B4,$23,SetFlag,flags_values:1 unknown:1,"SetFlag(mem=$B44AAE, bit=$E3) ; UnknownOpcode_$B4()"
$01,EventScriptGroup_01,14,$B3AE03,5,2,1,unknown_opcode_$B4,$23,SetFlag,flags_values:1 unknown:1,"SetFlag(mem=$B44AAE, bit=$E3) ; UnknownOpcode_$B4()"
$01,EventScriptGroup_01,15,$B3AE03,5,2,1,unknown_opcode_$B4,$23,SetFlag,flags_values:1 unknown:1,"SetFlag(mem=$B44AAE, bit=$E3) ; UnknownOpcode_$B4()"
$02,EventScriptGroup_02,0,$B3AE23,1,35,0,stop_or_wait_opcode_$10,$11,ChangeGameState2,script_control:21 conditional:7 cc_state_object:3 dialog_text:3 screen_transition:1,"ChangeGameState2() ; JumpIfEqualsByte(mem=$7F1F19, value=$02, target=$B3AE36) ; StartNestedScriptSlot(slot=$01, target=$B3AECD) ; StartNestedScriptSlot(slot=$02, target=$B3AF5A) ; Jump(target=$B3AE3E) ; StartNestedScriptSlot(slot=$01, target=$B3AE6C) ; StartNestedScriptSlot(slot=$02, target=$B3AF0F) ; StartNestedScriptSlot(slot=$03, target=$B3AF9C) ; StartNestedScriptSlot(slot=$04, target=$B3B008) ; StartNestedScriptSlot(slot=$05, target=$B3B07F) ; ..."
$02,EventScriptGroup_02,1,$B3B44A,1,37,0,next_entry_boundary,$11,ChangeGameState2,script_control:18 dialog_text:10 cc_state_object:4 conditional:4 screen_transition:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3B459) ; StartNestedScriptSlot(slot=$02, target=$B3B49E) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3B453) ; SpawnOrMoveCCObject(x=$00A8, y=$0078, visual=$8300, mode=$00) ; SetCCObjectAndJump(target=$B3B46C) ; SetCCObjectParam4(a=$89, ptr=$73B4, d=$B4) ; Jump(target=$B3B461) ; StartTextBox(text_id=$01C9, mode=$00) ; ..."
$02,EventScriptGroup_02,2,$B3B4E3,1,69,0,stop_or_wait_opcode_$10,$11,ChangeGameState2,script_control:29 dialog_text:14 cc_state_object:11 conditional:10 flags_values:3 screen_transition:2,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3B50A) ; StartNestedScriptSlot(slot=$02, target=$B3B54F) ; Jump(target=$B3B4F5) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3B4EF) ; JumpIfFlagSet(mem=$7F1F66, bit=$00, target=$B3B507) ; JumpIfFlagSet(mem=$7F1F6A, bit=$0C, target=$B3B507) ; StartNestedScriptSlot(slot=$03, target=$B3B5CE) ; Jump(target=$B3B4EF) ; ..."
$02,EventScriptGroup_02,3,$B3B6E1,1,45,0,stop_or_wait_opcode_$10,$11,ChangeGameState2,script_control:23 dialog_text:9 conditional:7 cc_state_object:3 flags_values:2 screen_transition:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3B70F) ; JumpIfFlagSet(mem=$7F1F6C, bit=$04, target=$B3B6FA) ; StartNestedScriptSlot(slot=$02, target=$B3B79E) ; Jump(target=$B3B6FA) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3B6F4) ; JumpIfFlagSet(mem=$7F1F66, bit=$04, target=$B3B70C) ; JumpIfFlagSet(mem=$7F1F6C, bit=$04, target=$B3B70C) ; StartNestedScriptSlot(slot=$03, target=$B3B7DE) ; ..."
$02,EventScriptGroup_02,4,$B3B8D2,1,17,1,unknown_opcode_$F3,$11,ChangeGameState2,script_control:8 cc_state_object:4 conditional:3 screen_transition:1 unknown:1,"ChangeGameState2() ; Jump(target=$B3B8DC) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3B8D6) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3B8EE) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3B8EE) ; StartNestedScriptSlot(slot=$01, target=$B3B8F1) ; Jump(target=$B3B8D6) ; JumpIfBetweenByte(mem=$7F1F1C, low=$11, high=$12, target=$B3BA38) ; SpawnOrMoveCCObject(x=$0058, y=$01A8, visual=$81D4, mode=$00) ; ..."
$02,EventScriptGroup_02,5,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,6,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,7,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,8,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,9,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,10,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,11,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,12,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,13,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,14,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$02,EventScriptGroup_02,15,$B3BA39,11,2,1,unknown_opcode_$BA,$59,SetPlayerAction1C,player_interaction_control:1 unknown:1,SetPlayerAction1C() ; UnknownOpcode_$BA()
$03,EventScriptGroup_03,0,$B3BA59,1,23,1,unknown_opcode_$DB,$11,ChangeGameState2,script_control:10 conditional:9 cc_state_object:2 screen_transition:1 unknown:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3BB19) ; StartNestedScriptSlot(slot=$02, target=$B3BBBB) ; StartNestedScriptSlot(slot=$03, target=$B3BC06) ; StartNestedScriptSlot(slot=$04, target=$B3BC51) ; StartNestedScriptSlot(slot=$05, target=$B3BCB9) ; JumpIfFlagSet(mem=$7F1F6C, bit=$06, target=$B3BAB8) ; JumpIfFlagSet(mem=$7F1F64, bit=$06, target=$B3BA7F) ; Jump(target=$B3BAB8) ; JumpIfBetweenValue(mem=$7F1F1F, low=$00FA, high=$03E7, target=$B3BAB4) ; ..."
$03,EventScriptGroup_03,1,$B3BD2D,1,128,0,max_commands,$11,ChangeGameState2,script_control:53 cc_state_object:31 dialog_text:28 conditional:15 screen_transition:1,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3BD7A) ; StartNestedScriptSlot(slot=$02, target=$B3BDBF) ; StartNestedScriptSlot(slot=$03, target=$B3BE18) ; StartNestedScriptSlot(slot=$04, target=$B3BE71) ; StartNestedScriptSlot(slot=$05, target=$B3BECA) ; StartNestedScriptSlot(slot=$06, target=$B3BF01) ; Jump(target=$B3BD4F) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3BD49) ; ..."
