bank,bank_file,label,snes_addr,source_line,word_count,byte_count,terminated,text
B6,bank_B6.asm,Text_0B0_Romance_YeahNinaLovesToo,B6ED94,2009,26,52,True,"Yeah:Nina loves them too,"
B6,bank_B6.asm,Text_0B1_Dialog_Ugh,B6EDC8,2014,7,14,True,ugh...
B6,bank_B6.asm,Text_0B2_Shipping_AutumnWinterOffSeasonUs,B6EDD6,2016,81,162,True,Autumn to Winter is an off  season for us because       there's nothing to sell.
B6,bank_B6.asm,Text_0B3_Romance_BelieveFlowerWhichBloomsWinter,B6EE78,2028,113,226,False,"Do you believe that there   is a flower which blooms    in Winter?
 Yes                         You're kidding?<CHOICE_OR_WAIT>c"
B6,bank_B6.asm,Text_0B4_Dialog_MustBeautiful,B6EF5A,2044,22,44,True,It must be beautiful.
B6,bank_B6.asm,Text_0B5_Sign_LetMeTellCodeForthe,B6EF86,2048,82,164,True,"Let me tell you the code forthe flower in our shop.     It is ""I like you a lot,"""
B6,bank_B6.asm,Text_0B6_Romance_GuessHappyIfGaveFlowerto,B6F02A,2060,78,156,True,Hey:I guess she would be    happy if you gave the flowerto the girl you like.
B6,bank_B6.asm,Text_0B7_Sign_MountainsSeasonBeautifulManyFruits,B6F0C6,2071,84,168,True,The mountains this season   are beautiful. There are    many fruits and nuts:too...
B6,bank_B6.asm,Text_0B8_Dialog_DesertedWinterButExperienceJoysof,B6F16E,2083,82,164,True,It's deserted in Winter.But we can't experience the joysof Spring without Winter.
B6,bank_B6.asm,Text_0B9_Sign_HerbInnerPartCaveWorks,B6F212,2095,93,186,True,"The herb in the inner part  of the cave works well for  fever and headache
when you boil it."
B6,bank_B6.asm,Text_0BA_Sign_FlowerSoldShopRaise,B6F2CC,2108,51,102,True,The flower sold at the shop is what we raise here.
B6,bank_B6.asm,Text_0BB_Shipping_CollectingFallenLeavestoMakeManure,B6F332,2116,65,130,True,I'm collecting fallen leavesto make manure for the      flowers.
B6,bank_B6.asm,Text_0BC_Weather_PlantsAliveUnderSnowWonderful,B6F3B4,2126,87,174,False,"Plants are alive under the  snow.Isn't it wonderful?
 Wonderful                   So?<CHOICE_OR_WAIT>c"
B6,bank_B6.asm,Text_0BD_Dialog_HumanAnimalsPlantsAllAlive,B6F462,2138,43,86,True,Human:animals:and plants    are all alive.
B6,bank_B6.asm,Text_0BE_Dialog_Great,B6F4B8,2145,10,20,True,"So great,"
B6,bank_B6.asm,Text_0BF_Festival_KnowBusyWorkingButTry,B6F4CC,2148,70,140,True,I know you are busy working but please try to come to   the festival.
B6,bank_B6.asm,Text_0C0_Weather_KindLikeRainyDaysLeaves,B6F558,2158,63,126,True,I kind of like rainy days.  Leaves look happy when it   rains.
B6,bank_B6.asm,Text_0C1_Animal_FlowersEdibleUsedMedicinalPurposes,B6F5D6,2167,172,344,True,"Flowers can be edible and   used for medicinal purposes as well as making us feel
comfortable.But I don't pickthem when I don't need them.
I believe they want to live too."
B6,bank_B6.asm,Text_0C2_Dialog_HeardWasSecretGardenRanch,B6F72E,2190,144,288,False,"I heard there was the       ""Secret Garden"" in the      ranch. Is it so?
I want to go see it.
 OK                          I don't want to go.<CHOICE_OR_WAIT>c"
B6,bank_B6.asm,Text_0C3_Dialog_WowHardlyWait,B6F84E,2209,23,46,True,Wow:I can hardly wait.
B6,bank_B6.asm,Text_0C4_Dialog_MeanForget,B6F87C,2213,39,78,True,"How mean,                   Forget it,"
B6,bank_B6.asm,Text_0C5_Dialog_AlwaysLookFine,B6F8CA,2219,29,58,True,Hello:you always look fine.
B6,bank_B6.asm,Text_0C6_Dialog_HaveLittleBirdNameP,B6F904,2224,69,138,True,I have a little bird. Her   name is P-chan. She sings   beautifully.
B6,bank_B6.asm,Text_0C7_Romance_LikeSweetsLoveC,B6F98E,2234,65,130,False,"Hey:do you like sweets?
 I love them                 Not really<CHOICE_OR_WAIT>c"
B6,bank_B6.asm,Text_0C8_Dialog_GoodMakingSweetsHopeCook,B6FA10,2244,79,158,True,Really? I'm good at making  sweets.I hope I can cook    you something someday.
B6,bank_B6.asm,Text_0C9_Dialog_Sorry,B6FAAE,2255,11,22,True,I'm sorry.
B6,bank_B6.asm,Text_0CA_Romance_StillnessWinterMakesMeCalm,B6FAC4,2258,67,134,True,The stillness of Winter     makes me calm down so       I love it.
B6,bank_B6.asm,Text_0CB_Romance_LikeAnimalsLoveLikeC,B6FB4A,2268,73,146,False,"Hey:do you like animals?
 I love them                 I don't like them<CHOICE_OR_WAIT>c"
B6,bank_B6.asm,Text_0CC_Romance_LoveAnimalsToo,B6FBDC,2279,25,50,True,Yes? I love animals too.
B6,bank_B6.asm,Text_0CD_Town_LyingAnimalsTakePeopleWho,B6FC0E,2284,67,134,True,You are lying. animals dont take to people who don't    like them.
B6,bank_B6.asm,Text_0CE_Animal_EiBarkWildDogswhenCome,B6FC94,2294,79,158,True,<CTRL_FFFD>ei would bark at wild dogswhen they come here. Check  if the fence is broken.
B6,bank_B6.asm,Text_0CF_Dialog_HardLookAfterAnimalsAlways,B6FD32,2305,169,338,True,"It's hard to look after     animals.We always must be   careful so they dont
get sick....                I feel just like a mother   who is taking care of her
children."
B6,bank_B6.asm,Text_0D0_Romance_AlwaysRunningAroundLookFine,B6FE84,2328,88,176,True,"You are always running      around:aren't you? You look fine even if it's cold
outside."
B6,bank_B6.asm,Text_0D1_Dialog_HopeMyDadStaysHealthy,B6FF34,2340,102,204,False,I hope my dad stays healthy at all times.
B7,bank_B7.asm,Text_0D2_Dialog_MyUncleLikedMakeFriends,B78000,5,87,174,False,"My uncle liked you. Please  make friends with him.OK?
 OK                          No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,Text_0D3_Dialog_GladExcuseHimBeingMeddlesome,B780AE,17,107,214,True,"Really? I'm glad. Please    excuse him for being        meddlesome.
I guess he gets that from   my mother."
B7,bank_B7.asm,Text_0D4_Dialog_HesStrictButBasicallyGood,B78184,32,41,82,True,He's strict but basically a good person.
B7,bank_B7.asm,Text_0D5_Dialog_TooSoakedMightCatchCold,B781D6,39,86,172,True,"Oh no: you are too soaked.  You might catch a cold      unless you dry yourself
soon."
B7,bank_B7.asm,Text_0D6_Dialog_ComeDadLetsGoHomenow,B78282,51,33,66,True,Oh:come on:Dad.Let's go homenow.
B7,bank_B7.asm,Text_0D7_Dialog_OtherwiseMomGetMad,B782C4,57,47,94,True,Otherwise Mom will get      really mad at you.
B7,bank_B7.asm,Text_0D8_Animal_TasteMyNewCakeBaked,B78322,64,45,90,True,Will you taste my new cake  when it's baked?
B7,bank_B7.asm,Text_0D9_Dialog_BakedNewCakeHaveBite,B7837C,71,83,166,False,"Hey:I baked a new cake.     Will you have a bite?
 Yes                         No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,Text_0DA_Sign_GoodCheesecakeThinkGoodEnough,B78422,83,94,188,True,"Is it good? It's a          cheesecake. Do you think    it's good enough to sell
at the shop?"
B7,bank_B7.asm,Text_0DB_Romance_LookPrettyBusyHopeEverythings,B784DE,96,66,132,True,You look pretty busy.       I hope everything's well    with you.
B7,bank_B7.asm,Text_0DC_Dialog_CoincidenceMeetC,B78562,106,76,152,False,"Oh:what a coincidence to    meet you here.
 Yes                         No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,Text_0DD_Dialog_TeeHee,B785FA,117,11,22,True,Tee-hee...
B7,bank_B7.asm,Text_0DE_Shop_WowCoincidenceWereWaitingMe,B78610,120,105,210,True,"Wow:what a coincidence.     Hey:were you waiting for    me here?
Titter...I'm waiting for youat the bar."
B7,bank_B7.asm,Text_0DF_Sign_CameShopSorryButToo,B786E2,135,76,152,True,Hi.I just came to shop.     Sorry:but I'm in too much ofa hurry to see you.
B7,bank_B7.asm,Text_0E0_Weather_CameRainGlad,B7877A,146,41,82,True,You came here in this rain? I'm so glad.
B7,bank_B7.asm,Text_0E1_Dialog_GrandPaStrict,B787CC,153,25,50,True,Grand-pa is so strict...
B7,bank_B7.asm,Text_0E2_Dialog_PrettyDaringShallWashBack,B787FE,158,106,212,False,"You are pretty daring:      aren't you? Shall I wash    your back?
 Yes                         N..N..No<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,Text_0E3_Dialog_Kidding,B788D2,173,23,46,True,Hey: I'm just kidding.
B7,bank_B7.asm,Text_0E4_Dialog_HeeHee,B78900,177,24,48,True,Hee-hee: I won't do it.
B7,bank_B7.asm,Text_0E5_Dialog_LookFineToday,B78930,181,25,50,True,Hi. You look fine today.
B7,bank_B7.asm,Text_0E6_Dialog_MyHomeMadeFruitJuice,B78962,186,94,188,False,"It's my home made fruit     juice. Do you want it?
 Yes                         No thank you<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,Text_0E7_Dialog_TeeHeeKissIfDrink,B78A1E,199,47,94,True,Tee-hee...I'll kiss you if  you can drink it.
B7,bank_B7.asm,Text_0E8_Shop_BarAhaWantSeeMe,B78A7C,206,64,128,True,Why are you here at this    bar? ...Aha: you want to    see me.
B7,bank_B7.asm,Text_0E9_Dialog_GetCoolNight,B78AFC,215,35,70,True,It doesn't get cool at      night.
B7,bank_B7.asm,Text_0EA_Dialog_ThanksLotToday,B78B42,221,24,48,True,Thanks a lot for today.
B7,bank_B7.asm,Text_0EB_Dialog_LikeAlone,B78B72,225,26,52,True,I don't like to be alone.
B7,bank_B7.asm,Text_0EC_Sign_SometimesGoMountainsGatherSome,B78BA6,230,65,130,True,I sometimes go to the       mountains to gather some    berries.
B7,bank_B7.asm,Text_0ED_Animal_WasntColdOutsideColdBetter,B78C28,240,97,194,True,"Wasn't it cold outside?     When it's cold: you better  drink and warm you body
from the inside."
B7,bank_B7.asm,Text_0EE_Dialog_SawRanchOtherDayNoticeme,B78CEA,254,85,170,True,I saw you at the ranch the  other day. You didn't noticeme because you were working.
B7,bank_B7.asm,Text_0EF_Dialog_StandAloneinHugePlaceFeel,B78D94,266,120,240,False,"I couldn't stand to be alonein that huge place. Don't   you feel lonely there?
 Sometimes                   Not at all<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,Text_0F0_Weather_MuchBetterHaveSomeoneAround,B78E84,282,178,356,True,"It's much better to have    someone around me and say   ""yeah:"" when I say ""
the weather is fine.""       Feel secure: don't you ?    I think it's better than
being alone. Right?"
B7,bank_B7.asm,Text_0F1_Dialog_SureLiveAloneButitsLike,B78FE8,306,81,162,True,Sure: you can live alone butit's just like breathing:   you know? It's lonely...
B7,bank_B7.asm,Text_0F2_Dialog_OneWhoSupposedWorkRanch,B7908A,318,87,174,True,"Hello. You are the one who  is supposed to work at this ranch today.
What's your name?"
B7,bank_B7.asm,Text_0F3_Shipping_MrEjChargeShippingCome,B79138,330,215,430,True,"Mr.<CTRL_FFFD>ej:I'm in charge of    shipping here. I come here  every evening to pick up
stuff you put in the        shipping box. Nice to meet  you.
Oh yeah: ask anything you   want to people in town.     It will help you."
B7,bank_B7.asm,Text_0F4_Dialog_ManagingTheranchAloneSeparatelyParents,B792E6,358,196,392,True,"Hello. Where are you        from?...You are managing theranch alone: separately
from your parents? Great,   There's nothing here in the ranch: is there?...for
practice? You have wonderfulparents."
B7,bank_B7.asm,Text_0F5_Town_MayorTownPleasureMeetSome,B7946E,384,197,394,True,"Hi: How do you do? I'm the  mayor of this town. It's a  pleasure to meet you.
There are some tools left inthe shed that your          grandfather used to use.
And a book on how to use    them:too."
B7,bank_B7.asm,Text_0F6_Animal_GrandfatherHelpedMeThoseDays,B795F8,410,162,324,True,"Your grandfather helped me  in those days. If you have  any  problems: don't
hesitate to talk to me.     Well:you should get some    rest when you get back home."
B7,bank_B7.asm,Text_0F7_Church_HardButGiveUpYeah,B7973C,432,121,242,True,"How do you do? Hard:isn't   it? But don't give up..................Oh:yeah
I have a daughter....she maybe at the church."
B7,bank_B7.asm,Text_0F8_Romance_CuteGirlLonghair,B7982E,449,34,68,True,She is a cute girl with longhair.
B7,bank_B7.asm,Text_0F9_Romance_HaventSeenBeforeComeRanch,B79872,455,85,170,True,"I haven't seen you before.  Did you come to that ranch? I'm Maria.
Nice meeting you."
B7,bank_B7.asm,Text_0FA_Dialog_MayHardFirstButGive,B7991C,467,43,86,True,It may be hard at first but don't give up.
B7,bank_B7.asm,Text_0FB_Town_HeardSomethingHeardFaintSound,B79972,474,156,312,True,"I've heard something,       I've heard a faint sound of laughter behind the trees
in the ranch. And some      people talking:too,         ...What was that?"
B7,bank_B7.asm,Text_0FC_Dialog_HeHello,B79AAA,495,11,22,True,He..Hello.
B7,bank_B7.asm,Text_0FD_Sign_PriestChurchAskQuestionsPeople,B79AC0,498,161,322,True,"How do you do? I'm the      priest of this church.      Ask questions to people at
the shop. They know many    things. And for the rest:   check the signboards."
B7,bank_B7.asm,Text_0FE_Dialog_YoullHavePlentyChallengesBut,B79C02,520,96,192,True,"You'll have a plenty of     challenges but things will  be better for sure.
Please stick to it."
B7,bank_B7.asm,Text_0FF_Town_YearOverTodayWasYear,B79CC2,533,174,348,True,"This year is over today.    What was your year like?
Well:this town will be in a festive mood tomorrow       because lots of people
are going to the top to see the sun rise."
B7,bank_B7.asm,Text_100_Sign_ShippingBoxLivestockAfterTalking,B79E1E,556,96,192,True,"""Shipping box for livestock""After talking at the shop:  put livestock in here.
Livestock Dealer"
B7,bank_B7.asm,Text_101_Manual_ToolsShedPenPickUp,B79EDE,569,110,220,True,"Tools are in the shed and   the pen. Pick them up with  A button to get equipped.
To use them: push Y button."
B7,bank_B7.asm,Text_102_Dialog_UnfortunatelyTheresNothingSaleBut,B79FBA,584,111,222,True,"Unfortunately: there's      nothing for sale here but   there will be soon.
So please drop by in a      while."
B7,bank_B7.asm,Text_103_Romance_HehOwnerRanchAnnNice,B7A098,599,74,148,True,Heh: you are the owner of   the ranch. I'm Ann.         Nice to meet you.
B7,bank_B7.asm,Text_104_Diary_StaminaDecreasesUseToolsEat,B7A12C,610,85,170,True,"Stamina decreases when you  use tools. Eat food or      sleep in the bed to
recover."
B7,bank_B7.asm,Text_105_Manual_WentRanchIfGoingRaise,B7A1D6,622,205,410,True,"You went to the ranch:      didn't you? If you are      going to raise crops there:
I'll give this to you.      It's a watering can.        It's for getting water
from the pond. I'll bring itto your shed."
B7,bank_B7.asm,Text_106_Manual_VegetableSeedsSoonComeAgain,B7A370,649,53,106,True,Vegetable seeds will be in  soon so come again soon.
B7,bank_B7.asm,Text_107_Romance_NinaTheseCropsMustSowed,B7A3DA,657,145,290,True,"How do you do? I'm Nina.    These crops must be sowed   during a certain season.
They won't germinate unless you sow them in the proper  season."
B7,bank_B7.asm,Text_108_Dialog_HavePlowGroundMakeField,B7A4FC,677,63,126,True,And you have to plow the    ground well to make it a    field.
B7,bank_B7.asm,Text_109_Romance_WelcomeYoudBetterEatEveryday,B7A57A,686,64,128,True,Welcome. You'd better eat   everyday: you know. Stamina is key.
B7,bank_B7.asm,Text_10A_Dialog_MustHardKnowButtryBest,B7A5FA,695,43,86,True,It must be hard: I know: buttry your best.
B7,bank_B7.asm,Text_10B_Dialog_PuffHicHaveSeenBefore,B7A650,702,36,72,True,Puff...hic..Have I seen you before?
B7,bank_B7.asm,Text_10C_Animal_SonHaveHaveMeadowBuy,B7A698,708,240,480,True,"Hey:son, You have to have a meadow to buy livestock.    Not only for cows
but also for chickens.      I have some grass left so   use it to raise them.
I'll bring it to your shed. Talk to me over the counter when you want to buy
livestock."
B7,bank_B7.asm,Text_10D_Animal_FirstMustHavePlentyGrass,B7A878,739,116,232,True,"First:you must have a       plenty of grass when you    raise livestock.
Beginners should start off  with chickens."
B7,bank_B7.asm,Text_10E_Manual_HowdyPutThoseCowsPen,B7A960,755,143,286,True,"Howdy, I put those cows in  the pen and gave those bellsfor free.
Well:first thing to do is toname them with affection.Take good care of them,"
B7,bank_B7.asm,Text_10F_Shipping_WanderingPeddlerHaveAnythingSell,B7AA7E,774,155,310,True,"Hello. I'm a wandering      peddler.I don't have        anything to sell right
now though. If you want to  sell something: bring it to me so I can buy it."
B7,bank_B7.asm,Text_110_Romance_GirlsTownAllCuteGood,B7ABB4,795,79,158,True,Girls in this town are all  cute and good-natured so it may be fun to be here.
B7,bank_B7.asm,Text_111_Animal_HohohoMisterKnowBeginFirst,B7AC52,806,225,450,True,"Hohoho...Mister: you don't  know what to begin with:do  you?
First:you must learn how to use those tools with the    book in the shed.
The rest: ask the florist   about the crops  and the    livestock dealer about
livestock."
B7,bank_B7.asm,Text_112_Animal_OverextendYourselfTiredGoBed,B7AE14,836,167,334,True,"Don't overextend yourself.  When you are tired: just go to bed earlier.
The healthy body is your    precious asset. Try your    best to become an
independent rancher."
B7,bank_B7.asm,Text_113_Weather_MrsFortuneTellersWordsAlways,B7AF62,858,90,180,True,"Mrs.Fortune-teller's words  always prove right.  Just   like the weather fore
cast on TV."
B7,bank_B7.asm,Text_114_Romance_EllenNiceMeeting,B7B016,871,41,82,True,Oh:hi:I'm Ellen. Nice       meeting you.
B7,bank_B7.asm,Text_115_Dialog_HeirRanchWonderIfManage,B7B068,878,112,224,True,"What? Are you the heir of   the ranch? I wonder if you  can manage it.
Young men these days have   little guts."
B7,bank_B7.asm,Text_116_Sign_BarClosedTodayUsuallyOpen,B7B148,893,78,156,True,Hello. The bar is closed    today. It's usually open    except Sunday though.
B7,bank_B7.asm,Text_117_Dialog_GoingBackRanchYetC,B7B1E4,904,73,146,False,"Are you going back to the   ranch?
 Yes                         Not yet<CHOICE_OR_WAIT>c"
B7,bank_B7.asm,Text_118_Weather_ThenGiveLiftTraineeShipping,B7B276,915,128,256,True,"Then:I'll give you a lift.  I'm a trainee of shipping   too.
Let's do our best to achieveeach other's goal.          With grit,"
